pathway	pval	padj	log2err	ES	NES	size	leadingEdge
WP_BENZOAPYRENE_METABOLISM	0.419566898685228	0.741869861105723	0.0274089539845351	0.601570169222931	1.07124970457698	5	AKR1A1
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RASGAP	0.420194829524166	0.742126772023903	0.0268331920539939	0.55724508006586	1.05432090397921	7	RASA1 RASA3 RASA2 RASA4
KEGG_MEDICUS_VARIANT_LOSS_OF_CDKN1B_TO_P27_CELL_CYCLE_G1_S	0.420464316423044	0.742231053065103	0.0292615811881865	-0.510273809867504	-1.04210306506427	8	CCNE1 E2F2 E2F1 CCNE2
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.4223150727329	0.743916230725054	0.0235520456609964	0.359574622216782	1.02682126248175	81	LIMK1 PIP4K2B PIK3CD WASL AKT1 WASF2 ARPC4 ARPC5L PIP5K1B PLA2G4A ASAP1 INPP5D MAPK3 PLA2G6 GAB2 RAC1 WASF1 RAC2 SYK
KEGG_PHENYLALANINE_METABOLISM	0.422255526414387	0.743916230725054	0.0267486380487619	0.555966778063549	1.05190232628181	7	ALDH3B1 GOT2 PRDX6 IL4I1
REACTOME_FGFR2_ALTERNATIVE_SPLICING	0.421720733427363	0.743916230725054	0.0308606593896151	-0.398327522641661	-1.02563838616893	25	NCBP1 POLR2A HNRNPA1 PTBP1 POLR2K
REACTOME_SIGNALING_BY_WNT_IN_CANCER	0.422142857142857	0.743916230725054	0.0310826254028964	-0.394477535387646	-1.02954271274152	27	PPP2R5C FZD6 RNF43 CSNK1A1 TNKS2 TCF7L2 CTNNB1 PPP2R1A PPP2CA LRP5 PPP2R5D APC PPP2R1B
WP_KCNQ2RELATED_EPILEPSIES	0.422473549799343	0.743916230725054	0.0262822910752293	0.490078803572616	1.03848051103042	13	P2RY1 PPP1R10
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.423340961098398	0.74470003481	0.0346219456356085	-0.31713096772737	-1.01770744822718	83	TYMS ADK ADSL CTPS1 NME2 DCK UMPS PFAS NT5C3A TXN RRM2 ENTPD1 DTYMK NME1 RRM1 IMPDH2 ENTPD6 ENTPD7 NUDT15 TK1 ENTPD4
WP_WNT_SIGNALING_WP428	0.423204419889503	0.74470003481	0.0238402778825044	0.37041595845597	1.02967175717857	68	FOSL1 JUN NFATC2 CCND3 CAMK2G RYK PLCB2 CTBP1 RAC1 FZD1 CTBP2 AXIN1 KREMEN1 PRKCB MAPK9 DVL3 TCF7 NFATC3 CSNK1E
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE	0.424202127659575	0.74510005191998	0.0296580889975364	-0.438490482039216	-1.02796962496787	15	PPP2R5C CDK1 STAG2 PPP2R1A PPP2CA CDCA5 PPP2R5D PPP2R1B
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING	0.423962298350553	0.74510005191998	0.0261135589237609	0.465052837346125	1.02865255683743	17	UBC N4BP1 IKBIP UBA52 TP53 USP18 NLRX1 LRRC14
REACTOME_SIGNALING_BY_ERBB4	0.424159402241594	0.74510005191998	0.0318498087852129	-0.371524856742742	-1.02914394263698	37	SPARC STMN1 ITCH KRAS ADAM17
REACTOME_MITOCHONDRIAL_UNCOUPLING	0.42463768115942	0.745493828496404	0.028406475599715	-0.579643468537563	-1.06764664120016	5	UCP2
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS	0.424851190476191	0.7454975864724	0.0265208488012292	0.525992123526534	1.04543449036222	9	TMEM219 TP53 TNFRSF10B
REACTOME_LIPOPHAGY	0.425065567628325	0.745502862767331	0.0266342338311079	0.55468507488518	1.04947731347866	7	PRKAB2 PRKAG2 PRKAG1
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.425685172171469	0.746218490183285	0.0255157938951184	0.441830452675603	1.0274991337625	23	AKT1 GRB2 RAP1A SOS1 SYK PTPN1 RASGRP2 SRC SHC1 PDPK1
REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS	0.426029159519726	0.746450494598148	0.0289763754722124	-0.528248897124631	-1.04438395818547	7	KRAS SPRED3
KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY	0.42638036809816	0.746694914737939	0.0259398581053639	0.462647361759071	1.03221371156345	18	GNA11 CYSLTR1 CHRM3 PTAFR
KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION	0.427664696870212	0.747830136768091	0.0292801952825913	-0.461649597320061	-1.02742613329661	12	FANCI FANCD2 REV3L
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	0.427524972253052	0.747830136768091	0.0295435840307823	-0.430122568759204	-1.01965899825948	16	NCBP1 POLR2A POLR2K
WP_TCA_CYCLE_IN_SENESCENCE	0.427558039552881	0.747830136768091	0.0289581857042255	-0.507221326505051	-1.03586915259109	8	ME2 BRAF
KEGG_MEDICUS_REFERENCE_NOTCH_LIGAND_UBIQUITYLATION	0.428173241852487	0.747914920443881	0.0288856775521526	-0.527361984503209	-1.04263047167718	7	MIB1
PID_AR_NONGENOMIC_PATHWAY	0.428497942386831	0.747914920443881	0.0249984183125966	0.42652998893314	1.03001690686792	28	FOS AKT1 GNAI2 MAPK3 PLCB2 RAC1 AR GNB1 RAF1
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.428985507246377	0.747914920443881	0.0282247703314138	-0.577804759280323	-1.06425991837968	5	KDM4C
WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY	0.428809523809524	0.747914920443881	0.0307874726068993	-0.392215458349791	-1.02363894200411	27	GK PTDSS1 CEPT1 PTPMT1
WP_HYPOTHETICAL_CRANIOFACIAL_DEVELOPMENT_PATHWAY	0.427950310559006	0.747914920443881	0.0282678038983127	-0.578035915207933	-1.06468568501573	5	ARHGAP29 RHOA TGFB3
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	0.428680785914774	0.747914920443881	0.0321115619760952	-0.355863141000746	-1.01906089831829	44	SIN3A NREP CREB1 TET3 EZH2 TAF1 MPP1 E2F1 CSRP1 CNP MTOR ARHGEF26
REACTOME_RA_BIOSYNTHESIS_PATHWAY	0.429315476190476	0.748120397492001	0.0263415113371773	0.523843374850796	1.04116374964907	9	RDH11
PID_P38_GAMMA_DELTA_PATHWAY	0.42967409948542	0.748375579696334	0.0288225599314661	-0.526695390716639	-1.04131257047358	7	STMN1
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	0.430941704035874	0.749301154142679	0.0295816425870746	-0.418623602027149	-1.01788065995873	18	NCBP1 POLR2A POLR2K
REACTOME_INDUCTION_OF_CELL_CELL_FUSION	0.430578859060403	0.749301154142679	0.028389060662869	-0.543153100314474	-1.04382152768182	6	ANO6
REACTOME_MTOR_SIGNALLING	0.4312677467847	0.749301154142679	0.0244568375654331	0.406550466322644	1.02899407812971	37	TSC2 AKT1 LAMTOR3 PRKAB2 EIF4B RRAGD EIF4EBP1 LAMTOR4 LAMTOR1 PRKAG2
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	0.431101272827892	0.749301154142679	0.0261281423168739	0.511832308075429	1.03784530780859	10	AKT1 PHF20
REACTOME_UBIQUINOL_BIOSYNTHESIS	0.430715684141832	0.749301154142679	0.0290402386662062	-0.470406048170022	-1.02686165829027	11	COQ9 COQ5 COQ3 COQ4 COQ2 PDSS1 STARD7
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.432466233116558	0.749537299362212	0.0315598002303516	-0.366672699347175	-1.02095091820978	38	HEXA PGM3 UGDH HK1 HEXB PGM1 NANS CYB5R1 GNPDA1
KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_NEIL_GLYCOSYLASE	0.432105654761905	0.749537299362212	0.026230699375173	0.522293765609505	1.03808382720353	9	PNKP NEIL2
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.432018258884904	0.749537299362212	0.0240300640219702	0.385642142954083	1.01846252308259	48	GSDMD AKT1 STAT3 CARD8 BAD YWHAG TFDP2 APAF1 MAPK3 BCL2L1 CYCS PMAIP1 BAX TP53
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	0.432113543091655	0.749537299362212	0.0248130741633458	0.414425322874929	1.02677905091204	33	TNFAIP3 IRF3 UBC UBA7
WP_PROTEOGLYCAN_BIOSYNTHESIS	0.432408435072142	0.749537299362212	0.0293361955812739	-0.428348459533533	-1.01545325188102	16	EXT2 EXTL3 PAPSS2 CHST14 XYLT2 XYLT1 SLC35B2 CANT1 EXT1
BIOCARTA_LONGEVITY_PATHWAY	0.433302497687327	0.749875235730913	0.0260917153147168	0.504006194026144	1.03630878939031	11	SOD2 AKT1
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_P27_CELL_CYCLE_G1_S	0.433319039451115	0.749875235730913	0.0286705282376607	-0.525095874549508	-1.03815021834204	7	CCNE1 E2F2 E2F1 CCNE2
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_PERK_ATF4_SIGNALING_PATHWAY	0.433511654566297	0.749875235730913	0.0266342338311079	0.570291714572691	1.04913044444619	6	ATF4 DDIT3
REACTOME_RHOJ_GTPASE_CYCLE	0.432981733985078	0.749875235730913	0.0320771367626586	-0.349978692333238	-1.0145911998744	47	PAK1 TFRC ARHGAP32 TRIO ARHGAP26 SNAP23 WAS SLC4A7 WWP2 ARHGEF7 JUP PIK3R1 GIT1 ARHGAP1
BIOCARTA_RHO_PATHWAY	0.434983147064041	0.750185782496619	0.0253158458073605	0.450002108448745	1.02378323094248	20	LIMK1
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	0.436024844720497	0.750185782496619	0.0279358648541436	-0.574548369947616	-1.05826196735942	5	KRAS
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	0.436030863089898	0.750185782496619	0.0254672381357637	0.455160503176283	1.02589906460132	19	LMNA ANKLE2 EMD LEMD3 SIRT2
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	0.434155251141553	0.750185782496619	0.0258396253325069	0.47627558528285	1.02209533846031	14	AKT1 MAML1 MAML3
REACTOME_REGULATION_OF_TBK1_IKK_IKBKE_MEDIATED_ACTIVATION_OF_IRF3_IRF7	0.43422756706753	0.750185782496619	0.0260553929502849	0.503385452370539	1.03503245580301	11	OPTN UBC
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.435972272893105	0.750185782496619	0.025747260159284	0.483251555046596	1.02401352227974	13	LIMK1 HSP90AA1 PAK2
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	0.434837774152619	0.750185782496619	0.0256837094944353	0.460036667580769	1.01755726735568	17	BCR STAT3 GRB2 TRIM24 GAB2 STAT5B STAT5A
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.435738068812431	0.750185782496619	0.0291966379375075	-0.427040623092952	-1.01235286308083	16	TPM4 TMOD3
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	0.435897435897436	0.750185782496619	0.0292708849531796	-0.42214175004886	-1.01382847242672	17	TRIAP1 TP53INP1 CREBBP PPP1R13B
WP_16P112_DISTAL_DELETION_SYNDROME	0.434470691163605	0.750185782496619	0.0251055771695922	0.435159981692029	1.02034655764079	24	ATXN2L IFITM1 NFATC2 GRB2 SPNS1 SDCCAG8 RAB4A SH2B1
WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION	0.435387673956262	0.750185782496619	0.0291228068013242	-0.43771426679259	-1.01149529708599	14	BUB1 SMC1A BUB1B BUB3 CDC20 CENPE APC
HALLMARK_MYC_TARGETS_V2	0.437795275590551	0.750843905103979	0.0322501280764486	-0.335604912522801	-1.0109623615649	57	MCM4 SUPV3L1 LAS1L PLK4 CBX3 WDR43 MCM5 GRWD1 GNL3 IPO4 TMEM97 NIP7 CDK4 UTP20
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	0.437821536278162	0.750843905103979	0.0252068792534422	0.448219497171478	1.01972767764908	20	RING1 TRIM27 KDM2B JARID2
PID_CXCR4_PATHWAY	0.438278247501922	0.750843905103979	0.0228484201933312	0.354690155367793	1.01763157351718	84	RHOB LIMK1 PIK3CD AKT1 PTK2B STAT3 ITGA5 ITGA6 GNAI2 VPS4A BAD GNA13 PTPN6 CD4
PID_WNT_NONCANONICAL_PATHWAY	0.43764650726676	0.750843905103979	0.030116310246396	-0.389214463499805	-1.013454103839	26	TAB1 MAPK8 SETDB1 FZD6 CSNK1A1
REACTOME_ERK_MAPK_TARGETS	0.437919158963205	0.750843905103979	0.025564538051783	0.458943275457545	1.015138788179	17	DUSP6 DUSP3 MAPK14 MAPK3 ELK1 PPP2CB VRK3
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.438329345225147	0.750843905103979	0.028723985140975	-0.467866728707745	-1.0213185114619	11	PDS5B SMC1A STAG2 ESCO1 CDCA5
WP_ARACHIDONATE_EPOXYGENASE_EPOXIDE_HYDROLASE	0.437935034802784	0.750843905103979	0.0266646412737587	0.589553691292799	1.04985128907818	5	EPHX2 COX8A
WP_CELL_CYCLE	0.437452958000903	0.750843905103979	0.0225439202236334	0.341740435867003	1.01603554982868	110	GADD45B CDKN1A CCNH ZBTB17 GADD45A
WP_REGULATORY_CIRCUITS_OF_STAT3_SIGNALING	0.43779248023237	0.750843905103979	0.0236473776487512	0.375597773292171	1.01824992651179	58	SOCS3 STAT3 TYK2 JAK1 IL6R MAPK14 IL6ST IL12RB2 DUSP2 MAPK3 MAPK12 TRIM28 IL27RA PRKCB MAPK9 IL15RA
REACTOME_TP53_REGULATES_METABOLIC_GENES	0.439047468853493	0.75170894303217	0.0232298506978187	0.36507435901239	1.01679284913464	69	TSC2 SESN1 TNRC6A AKT1 DDIT4 LAMTOR3 PRKAB2 RRAGD COX8A YWHAG TNRC6C LAMTOR4 GPI LAMTOR1 COX6B1 PRKAG2 SCO2 PRDX2
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	0.439363817097416	0.751885581223962	0.0289581857042255	-0.436070465709951	-1.00769670702262	14	MTRR CD320
KEGG_ABC_TRANSPORTERS	0.441253888490069	0.7546563929388	0.0303464110082119	-0.380247477286693	-1.00453454545728	29	ABCD3 ABCA13 ABCA6 TAP2 ABCG1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.441509433962264	0.7546563929388	0.0289581857042255	-0.425025410563529	-1.00757555136022	16	EXT2
REACTOME_COLLAGEN_DEGRADATION	0.442694663167104	0.7546563929388	0.0247933781576858	0.431687426826279	1.01220424319885	24	MMP2 PHYKPL COL9A2 COL9A3 COL18A1 COL6A2
REACTOME_KETONE_BODY_METABOLISM	0.44253355704698	0.7546563929388	0.0279022954859226	-0.53807241762842	-1.03405756617639	6	BDH2
REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM	0.442109285441345	0.7546563929388	0.0262970702252586	0.566084483306291	1.04139066093607	6	UBC UBA52 MRC1
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.442433918751109	0.7546563929388	0.0250318068873382	0.446347170439624	1.01546801602766	20	UBC HSP90AA1 GRB2 CDC37 EREG SOS1 UBA52
WP_GPCRS_CLASS_A_RHODOPSINLIKE	0.442492272653327	0.7546563929388	0.0236055792829118	0.382147388970322	1.01441246553076	50	P2RY1 CYSLTR1 CHRM3
WP_HIJACK_OF_UBIQUITINATION_BY_SARSCOV2	0.441694630872483	0.7546563929388	0.0279358648541436	-0.538480909937957	-1.03484259910052	6	RBX1 UBA3
REACTOME_REGULATION_OF_TBK1_IKK_MEDIATED_ACTIVATION_OF_IRF3_IRF7_UPON_TLR3_LIGATION	0.443091680501752	0.754968288468445	0.0256625970368135	0.5051406621132	1.02427661889653	10	OPTN UBC
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.443356896864238	0.755055420202881	0.0253569537599162	0.456528910449703	1.00979844286979	17	ATF4 CALM3 CALM1 CAMK2G ATP1A1
HALLMARK_ADIPOGENESIS	0.444207230287504	0.755430141769058	0.0214212990858571	0.320289990005373	1.00864615985328	167	PHLDB1 CD151 ARL4A GADD45A PPP1R15B MGLL UBC CPT2 RETSAT GPHN ENPP2 EPHX2 DGAT1 ANGPT1 COX8A CMBL YWHAG CHCHD10 RNF11 UBQLN1 NDUFB7 PHYH NABP1
KEGG_CELL_CYCLE	0.444794479447945	0.755430141769058	0.0222254655651192	0.337628806606054	1.00865869406538	114	GADD45B CDKN1A CCNH ZBTB17 GADD45A
KEGG_MEDICUS_REFERENCE_P15_CELL_CYCLE_G1_S	0.444958371877891	0.755430141769058	0.0256415199432076	0.499201201290031	1.02642903738645	11	ZBTB17 CCND3 E2F3
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ELECTRON_TRANSFER_IN_COMPLEX_III	0.445290406787035	0.755430141769058	0.0284413754423405	-0.465424449554113	-1.01598719645976	11	UQCRC2 UQCRQ UQCRHL UQCRFS1 UQCR10
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.44484412470024	0.755430141769058	0.0345671218497702	-0.297873262292325	-1.00577672331695	114	GNG11 PLCB1 PDE4D PRKAR1A PPP3CA CREB1 RGS5 CAMK2D CNR2 CCL28 PRKACA PPP3R1 RGS14
REACTOME_REGULATION_OF_TP53_ACTIVITY	0.444878048780488	0.755430141769058	0.0362477349578108	-0.287812602607975	-1.00101162254571	143	DNA2 TAF2 RPA1 PPP2R5C CSNK2A1 TP53INP1 RFC4 RBBP4 DYRK2 RAD1 NBN PIP4K2A WRN CCNG1 HDAC2 SUPT16H RFC3 MDM2 TAF1 TBP BRCA1 BRIP1 HUS1 CCNA2 RFC5 TPX2 BARD1 CDK1 EP300
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	0.445130315500686	0.755430141769058	0.024367764741698	0.420520525726965	1.01550480018336	28	PIP4K2C PIP4K2B AKT1 CHD3 BRD1 MEAF6 BRD7 CHD4 TP53 ING2 GATAD2B
REACTOME_SIGNALLING_TO_ERKS	0.445130315500686	0.755430141769058	0.024367764741698	0.420382124878494	1.01517057933712	28	RALA GRB2 MAPK14 MAPKAPK3 MAPK3 RAP1A MAPK12 SOS1 RAPGEF1 RALGDS MAPKAPK2 RALB SRC SHC1 MAPK1
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	0.446179721287842	0.756135101675226	0.0302158684587679	-0.3730000050011	-1.00760289222793	32	NUP210 NUP98 NUP93 RAN NUP37 NUP107
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	0.446349101697709	0.756135101675226	0.0236773204896588	0.392678196240364	1.01202586915696	41	NCOR2 SLC2A3 TNRC6A CALM1 CAMK2G TNRC6C
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.445933312558429	0.756135101675226	0.0353110109440216	-0.294472728173582	-1.00702367106487	126	GNG11 PLCB1 PRKAR1A SLC38A1 AP2B1 CREB1 DLG1 DLG3 KRAS MDM2 CAMK2D TUBA1B
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.446665574307718	0.756150549570332	0.0235698644131605	0.387576533723104	1.01197412781158	45	JUNB SOD2 LSP1 MSRA
KEGG_MEDICUS_REFERENCE_CHOLESTEROL_BIOSYNTHESIS	0.446902654867257	0.756150549570332	0.0286794225686965	-0.445302882298383	-1.00941244793165	13	LBR DHCR24 MSMO1 LSS FDFT1
WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY	0.447215777262181	0.756150549570332	0.0263044662674893	0.584206646350764	1.0403295065704	5	ABCC4
WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.447215777262181	0.756150549570332	0.0263044662674893	0.584206646350764	1.0403295065704	5	ABCC4
KEGG_SPHINGOLIPID_METABOLISM	0.447678614385374	0.756342003322763	0.0301759562044332	-0.376492931258688	-1.00010603518475	30	ASAH1 DEGS1 GLB1 SGPP1 SPTLC1 PLPP1 SMPD4
WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS	0.447757897062072	0.756342003322763	0.0286172889097433	-0.432788488035969	-1.00011252429379	14	SIN3A STK3
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.448204419889503	0.756405312346286	0.0293455520966411	-0.401396507118356	-1.00261827306095	21	SPARC STMN1 ADAM17
WP_2Q211_COPY_NUMBER_VARIATION_SYNDROME	0.448224299065421	0.756405312346286	0.0256907548580727	0.5275771604903	1.02453442269463	8	STAT3 FAM168B MZT2A RAC1
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.448612652608213	0.756698625418062	0.0286705282376607	-0.422218262301457	-1.00092085757578	16	PRKAR1A CREB1 PRKACA
BIOCARTA_ALK_PATHWAY	0.450812064965197	0.758296752479436	0.0293830445605139	-0.392947956367663	-0.99826986990411	23	TGFBR2
BIOCARTA_CB1R_PATHWAY	0.451138716356108	0.758296752479436	0.027336556106222	-0.565216466525715	-1.04107351292978	5	CNR2
BIOCARTA_CDC42RAC_PATHWAY	0.449828473413379	0.758296752479436	0.0280032658187803	-0.516610718484699	-1.02137448833101	7	PAK1
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.450520833333333	0.758296752479436	0.0255227457798182	0.511921951657921	1.01746935115414	9	DPM2 GPI DPM3
KEGG_MEDICUS_REFERENCE_PDL_PD1_SHP_PI3K_SIGNALING_PATHWAY	0.451280091708063	0.758296752479436	0.0259470481488096	0.559984475228127	1.03016885282868	6	PIK3CD PTPN6
PID_INTEGRIN1_PATHWAY	0.450684931506849	0.758296752479436	0.0241416122075463	0.411363560335451	1.01379873274654	32	JAM2 ITGA5 ITGA6 MDK COL18A1 CD81 COL6A2
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	0.451142023012193	0.758296752479436	0.0241727768246263	0.416478589887169	1.01042247601854	29	RHOB MYL9 MYH9 YWHAG PKN2 RHOC RAC1 AR PKN3 PKN1
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	0.450395729799374	0.758296752479436	0.0253500930689955	0.484794610592247	1.01220125581088	12	NFKBIA
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	0.451618871415356	0.758504647372362	0.0253913136183266	0.496415201412266	1.02070062334156	11	PIK3CD IRS2
REACTOME_MUCOPOLYSACCHARIDOSES	0.451946135399373	0.758570870844896	0.0253295334887057	0.502136139852016	1.01818433186858	10	HGSNAT IDS GNS
WP_VASOPRESSINREGULATED_WATER_REABSORPTION	0.452088452088452	0.758570870844896	0.0303868350383826	-0.365476213766752	-1.00288911381699	35	DYNC1I2 DYNC1LI1 CREB1 DCTN2 DCTN4 DCTN5 PRKACA RAB5C GNAS
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY	0.452587991718427	0.758900693880748	0.0272805274490333	-0.564744039896833	-1.04020334923275	5	MAPK8 DAXX
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.452715355805244	0.758900693880748	0.0225712919579293	0.355461865793957	1.00666223730606	77	UBQLN2 COPS5 ITSN2 AP2A1 VAMP2 UBC TGOLN2 GRB2 CD4 FCHO1 STAM2 VAMP3 SYT1 UBQLN1 EREG GPS1 UBA52 CLTC CLTB AP2M1 AP2A2 EPN1 IGF2R HBEGF STON2
WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY	0.453149695190788	0.759267921585705	0.0287956022589584	-0.406125597655761	-0.99886528918809	19	TGFBR2 HIF1A
BIOCARTA_VIP_PATHWAY	0.45449754040759	0.760908666295896	0.0244249524970778	0.431305364108733	1.00302250631471	23	NFKBIA CALM3 NFATC2 CALM1
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	0.454629118350819	0.760908666295896	0.0251933248449863	0.482567502368575	1.00755128303566	12	COL24A1 COL9A2 COL9A3 COL18A1 COL6A2 COL6A1 COL14A1
WP_SARSCOV2_MITOCHONDRIAL_CHRONIC_OXIDATIVE_STRESS_AND_ENDOTHELIAL_DYSFUNCTION	0.454776146456408	0.760908666295896	0.0249319076613874	0.452019729353369	0.999824564008074	17	ECSIT ACE NDUFAF2 IL18 TERF2 NLRX1 TERF2IP NDUFAF1 NFKB1
WP_DISORDERS_OF_GALACTOSE_METABOLISM	0.455685257241678	0.761346235097772	0.0279190692869019	-0.482604048303643	-1.01152100797352	9	PYGL PGM1 AKR1B1 GYS1 GBE1
WP_IRON_METABOLISM_IN_PLACENTA	0.455577384850469	0.761346235097772	0.0280965182557428	-0.472265362406158	-1.00820669242671	10	TFRC SLC40A1 STEAP3 SLC11A2
WP_PURINE_METABOLISM	0.455577384850469	0.761346235097772	0.0280965182557428	-0.472244914707626	-1.00816304004788	10	ADSL
BIOCARTA_SHH_PATHWAY	0.457649376231123	0.76174108068295	0.0280625306368806	-0.449090631818164	-0.999475476697483	12	PRKAR1A
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.457227138643068	0.76174108068295	0.0301859231121408	-0.363578896782201	-1.00330662187522	36	DYNC1I2 DYNC1LI1 CREB1 DCTN2 DCTN4 DCTN5 PRKACA RAB5C GNAS
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.456938633193863	0.76174108068295	0.0242102780498793	0.4205500101137	1.0000364342219	26	EIF3K EIF4B EIF3G EIF4EBP1 EIF3B EIF4A2 FAU EIF3J
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	0.456589958158996	0.76174108068295	0.0242228036981384	0.420623802186446	1.00021190624551	26	UBC CHMP2A VPS4A CHMP3 UBAP1 MVB12A CHMP4B VPS28 UBA52 VPS37A VPS4B
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.456244011497924	0.76174108068295	0.0228148326533999	0.364011320229148	1.00381391140529	64	ATF3 ATF4 SESN1 FNIP1 LAMTOR3 RRAGD LAMTOR4 LAMTOR1 ATP6V1A ATP6V0E1 FAU SZT2 UBA52 DDIT3 CEBPG
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	0.456375838926175	0.76174108068295	0.0273606434308949	-0.531366179767258	-1.02116964296435	6	NCF2 CD36 NCF4 CYBA
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.457324403228576	0.76174108068295	0.023950121664712	0.413891621206205	1.00414620788983	29	UBC CHMP2A VPS4A CHMP3 STAM2 UBAP1 MVB12A CHMP4B VPS28 UBA52 VPS37A VPS4B
