p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ELK1	1.94395781605532e-08	0.105358489057725	0.087	0.063	0.000276819593006278
KDM2B	1.95133195152068e-08	0.122170231814833	0.067	0.047	0.000277869669896544
HIVEP3	1.97196542174691e-08	-1.09041891939876	0.023	0.039	0.000280807876056761
DCLRE1A	1.97623138865353e-08	0.794158154067986	0.011	0.004	0.000281415349744263
PLEKHM3	1.99166877264267e-08	0.503399153968791	0.025	0.013	0.000283613633224316
PDPK1	2.02633685930753e-08	0.10075227144114	0.115	0.087	0.000288550368765392
ANG	2.04469036037095e-08	-1.96839243487154	0.008	0.02	0.000291163907316823
CD33	2.07392470610922e-08	-0.964227861640261	0.047	0.068	0.000295326878149953
SUPV3L1	2.07903125689673e-08	0.11688825356273	0.084	0.061	0.000296054050982094
FTO	2.09557015976228e-08	0.167007976304636	0.056	0.037	0.000298409190750149
CCNT1	2.10119306248341e-08	0.179536236022596	0.112	0.084	0.000299209892097638
RNF111	2.15508491173869e-08	0.255504232374319	0.054	0.036	0.000306884091431589
ASGR1	2.1656940945409e-08	-0.989348126597122	0.053	0.074	0.000308394839062624
RILPL2	2.1765823654842e-08	-0.308202049061482	0.545	0.521	0.00030994532884495
ZRSR2	2.20201078000549e-08	0.103916484587614	0.099	0.073	0.000313566335072781
F12	2.21458923952963e-08	-1.75341004285806	0.008	0.02	0.000315357507709019
SRD5A1	2.22155107750618e-08	0.33787906290976	0.031	0.018	0.000316348873436879
REXO1	2.24374270751273e-08	0.362145154561246	0.043	0.027	0.000319508961549813
PRKRIP1	2.26350808194836e-08	0.106432857408678	0.084	0.06	0.000322323550869446
INTS2	2.26443758432105e-08	0.309435491522164	0.031	0.019	0.000322455912007317
AMFR	2.29280976436418e-08	0.281393995312387	0.061	0.042	0.00032649611044546
USP46	2.31973809569621e-08	0.131972384605824	0.071	0.05	0.00033033070482714
SEPTIN1	2.32138792599184e-08	-0.707750931826494	0.114	0.138	0.000330565640661237
ZFP57	2.3325701336765e-08	0.580542419965603	0.026	0.015	0.000332157987035533
RBM41	2.34607193914516e-08	0.123612985560513	0.078	0.055	0.000334080644134271
HOMER1	2.37668832565014e-08	0.456916929458717	0.036	0.022	0.00033844041757258
THORLNC	2.37908867996456e-08	0.564012300256175	0.018	0.009	0.000338782228026953
MFSD5	2.39497101389868e-08	0.219777336548173	0.04	0.025	0.000341043872379172
MTMR3	2.41024917598248e-08	0.354088416161523	0.043	0.028	0.000343219482659905
RASSF2	2.41859370385205e-08	-1.23348296361216	0.021	0.037	0.000344407743428532
ANKRD9	2.42494610379688e-08	1.02039267068161	0.012	0.005	0.000345312325180676
MBP	2.44205360427852e-08	-0.498283283972217	0.189	0.213	0.000347748433249262
PINX1	2.4462603576834e-08	0.501473463296403	0.029	0.017	0.000348347474934116
FAM199X	2.52203417682893e-08	0.363540410547049	0.031	0.018	0.000359137666780439
INTS1	2.5751487381932e-08	0.333473411784257	0.044	0.028	0.000366701180318712
PHYHD1	2.60300207035415e-08	-1.63750080320885	0.01	0.022	0.000370667494818431
HIF1AN	2.62333134253701e-08	0.145278022838856	0.075	0.054	0.00037356238317727
SAMD1	2.63000706831739e-08	0.239345180119319	0.067	0.047	0.000374513006528396
AKTIP	2.72011373128972e-08	-1.4568591962232	0.013	0.026	0.000387344195335656
INPP4B	2.74715683723321e-08	-0.695300691949984	0.095	0.119	0.00039119513362201
TSPAN5	2.81121462090579e-08	0.442984595021512	0.028	0.016	0.000400316962016985
CORO2A	2.85410143374038e-08	-1.86212009596709	0.006	0.016	0.00040642404416463
PRR5L	2.88878547315643e-08	-2.06230868527666	0.005	0.015	0.000411363051377476
ZNF35	2.96508375784252e-08	0.411333766094149	0.03	0.018	0.000422227927116775
AIRIM	2.9740206325218e-08	0.131218191224097	0.055	0.037	0.000423500538071104
CYB5A	3.01724165956091e-08	-0.621039923261015	0.151	0.173	0.000429655212321474
ZNF440	3.08019130644382e-08	0.438794605567518	0.025	0.014	0.000438619242037599
AURKB	3.08142171144884e-08	0.666860971180085	0.018	0.009	0.000438794451710314
IL10RB	3.12026804145441e-08	0.204031389188822	0.063	0.044	0.000444326169103108
TMEM209	3.13903667317791e-08	0.258380630024734	0.057	0.039	0.000446998822260535
DIPK1B	3.19797854023987e-08	0.149950795954692	0.093	0.069	0.000455392144130158
ACRBP	3.20843418623715e-08	0.321533839211296	0.047	0.031	0.00045688102812017
BCDIN3D	3.20919962783011e-08	0.256069621555839	0.035	0.022	0.000456990027003008
LARS2	3.25992677233749e-08	0.473250979324511	0.02	0.01	0.000464213572380858
TMEM41B	3.32977494245209e-08	0.11998990349265	0.099	0.074	0.000474159951805177
ARL6IP1	3.37869239532438e-08	-0.324759652336007	0.401	0.399	0.000481125797094192
SLC9B2	3.38269500969329e-08	0.220844343463641	0.061	0.042	0.000481695769380324
LINC00926	3.39315129646749e-08	1.06031788781178	0.012	0.005	0.000483184744616971
NFKB2	3.41428952156897e-08	-1.01611014811447	0.039	0.058	0.000486194827871421
RXFP1	3.45629456366859e-08	1.0311281980304	0.01	0.004	0.000492176345866407
B3GALT6	3.46168542633658e-08	0.42911471689974	0.037	0.023	0.000492944004710329
MYSM1	3.59822152209938e-08	0.13141921535075	0.079	0.057	0.000512386744746951
CD9	3.63671577475437e-08	-0.47792733627313	0.134	0.161	0.000517868326325022
WDR36	3.69975752274697e-08	0.14342987225876	0.078	0.056	0.000526845471239169
NLE1	3.72500913901058e-08	0.106104504691509	0.09	0.065	0.000530441301395106
KBTBD6	3.73754485361257e-08	0.292897042535926	0.028	0.016	0.00053222638715443
FAM118B	3.73862761514231e-08	0.261675644655213	0.046	0.03	0.000532380572396265
UBE2S	3.79600183515112e-08	0.144229057762897	0.081	0.058	0.000540550661325519
DOCK1	3.80472516288137e-08	-1.2711783960648	0.011	0.023	0.000541792863194307
DMRTA1	3.80905807243501e-08	-2.35933641426506	0.004	0.012	0.000542409869514745
MBD2	3.81496757707112e-08	0.169841581258745	0.05	0.033	0.000543251382974928
WDR25	3.85993149112971e-08	0.251794674979329	0.036	0.022	0.000549654244336871
PCBD2	3.8738258856834e-08	0.185671764097495	0.07	0.05	0.000551632806121316
NXT2	3.90370539920626e-08	0.160137901604028	0.056	0.038	0.000555887648846971
DNMBP	3.94611572147342e-08	0.571075849993815	0.023	0.013	0.000561926878737816
TSR3	3.9466778906998e-08	0.189761120071636	0.083	0.06	0.000562006931635651
TRAPPC8	3.95775307689915e-08	0.25322463816492	0.051	0.034	0.000563584038150439
ZNF93	3.98748764771864e-08	0.421926786879451	0.031	0.019	0.000567818241035134
DROSHA	3.99284852848708e-08	0.22223205764834	0.047	0.031	0.00056858163045656
MAP3K6	4.12282180962177e-08	-1.91726764475398	0.007	0.018	0.00058708982569014
SERPINF1	4.16767662618062e-08	0.646534313611353	0.015	0.007	0.00059347715156812
CDCA7L	4.17810168148361e-08	-0.481722322537843	0.216	0.236	0.000594961679443266
SPOCK2	4.18121605800574e-08	-1.10807784052539	0.021	0.036	0.000595405166660017
SLX4IP	4.28791736721507e-08	0.261797950145656	0.062	0.043	0.000610599433091426
SLC7A1	4.34525960430709e-08	0.151505365054494	0.061	0.042	0.00061876496765333
UBN2	4.36432135542034e-08	0.179344578541	0.089	0.065	0.000621479361011856
PREP	4.36771660770936e-08	0.221450404338431	0.054	0.036	0.000621962844937813
LRRC40	4.3866096527875e-08	0.182171372181773	0.071	0.05	0.000624653214556941
GNL3L	4.42055408316319e-08	0.303328260062269	0.051	0.034	0.000629486901442438
TBCK	4.4798382013141e-08	0.191132029361712	0.061	0.042	0.000637928959867129
ZBED5	4.51277531272973e-08	-0.734391716142866	0.086	0.109	0.000642619204532714
DNAJC11	4.66714524239684e-08	0.207637340717286	0.046	0.03	0.00066460148251731
GTF3C2	4.71706427333894e-08	0.141025550187477	0.085	0.062	0.000671709952523465
ZNF672	4.7483049688894e-08	0.105453443763559	0.069	0.048	0.00067615862756985
EMC1	4.80443148644079e-08	0.211593692494047	0.049	0.032	0.000684151043669168
GEMIN5	4.98104670470446e-08	0.23991905075313	0.045	0.029	0.000709301050749915
LINC02908	5.03532629088945e-08	-0.879710901410018	0.028	0.046	0.000717030463822657
CEP76	5.04479838944939e-08	0.366466341612165	0.032	0.019	0.000718379290657594
CYP46A1	5.05502285395994e-08	0.656423337391542	0.016	0.008	0.000719835254403895
NABP1	5.08178784790103e-08	-0.957399681945957	0.038	0.057	0.000723646589541106
STRIP1	5.16286073207162e-08	0.214112550742239	0.062	0.043	0.000735191368246999
SYT5	5.19834820812036e-08	-1.09006638244246	0.02	0.035	0.000740244784836339
ZNF76	5.25231154741521e-08	0.103219449276501	0.071	0.05	0.000747929164351926
OVCH1-AS1	5.32748765466955e-08	0.646150061654668	0.015	0.007	0.000758634242024944
ZNF646	5.38748187015188e-08	0.51728481470959	0.022	0.012	0.000767177418309627
RGCC	5.39342717382151e-08	0.276380142045105	0.06	0.041	0.000768024029552183
ZNF260	5.43889829074152e-08	0.179247028081967	0.059	0.04	0.000774499116601592
NOXA1	5.4708930483749e-08	-1.51939929753354	0.009	0.021	0.000779055170088586
CAPG	5.52211882784334e-08	-0.45559888697404	0.21	0.232	0.000786349721084892
TMBIM6	5.52482326326409e-08	-0.211400804244644	0.617	0.586	0.000786734832688806
TONSL	5.55189306564527e-08	0.353198308236083	0.022	0.012	0.000790589572547887
SLC39A11	5.59264334305884e-08	0.24540088690011	0.037	0.023	0.000796392412051579
ANKIB1	5.62133306613703e-08	0.103376958071032	0.092	0.068	0.000800477828617913
AGTPBP1	5.67147156672402e-08	0.389813559894888	0.04	0.025	0.0008076175511015
PIRAT1	5.67488179544524e-08	-2.37640201539178	0.003	0.011	0.000808103167671402
TRIM41	5.84494398547084e-08	0.125332366914274	0.074	0.053	0.000832320023531048
TYK2	5.94533931077455e-08	0.102425578319054	0.062	0.043	0.000846616317854296
SIL1	5.94589398978679e-08	-0.447935405700965	0.252	0.268	0.000846695304145639
ABCD3	6.11426445208676e-08	0.179029489853707	0.055	0.037	0.000870671257977154
IFNGR2	6.13563595988539e-08	0.101442100040698	0.117	0.089	0.00087371456068768
TAMALIN	6.14644418177853e-08	-1.13662770995994	0.015	0.029	0.000875253651485262
LINC00847	6.20792068752052e-08	0.108491735909844	0.076	0.054	0.000884007905902922
LPCAT2	6.32560869835412e-08	-0.602263001367852	0.155	0.178	0.000900766678645627
DPYD	6.3256862484398e-08	-0.926291870971386	0.038	0.056	0.000900777721777827
NUDT7	6.48969477145803e-08	-0.869319622579789	0.044	0.063	0.000924132535455623
ERCC3	6.5312144624348e-08	0.106832681377893	0.089	0.065	0.000930044939450716
TXLNA	6.57931341601848e-08	0.115664161187207	0.081	0.058	0.000936894230441031
TNFSF12	6.58038519265936e-08	-1.12674211427508	0.025	0.041	0.000937046851434692
PDZRN4	6.71096640869677e-08	-1.31702749454051	0.01	0.022	0.00095564161659842
POLRMT	6.92394365639301e-08	0.252160732869227	0.042	0.027	0.000985969576670364
MNS1	6.93644603911029e-08	0.352911964825676	0.031	0.019	0.000987749915969306
NSUN7	7.01905694896061e-08	-1.63842243642132	0.006	0.016	0.000999513709531992
UBE3B	7.06499696094656e-08	0.171994833829473	0.057	0.039	0.00100605556723879
VAC14	7.07270248678219e-08	0.216784540706204	0.045	0.029	0.00100715283411778
TAF6L	7.08651094793444e-08	0.386641025262247	0.028	0.016	0.00100911915898586
PTGR1	7.42890178253364e-08	-1.48449970523175	0.015	0.028	0.00105787561383279
SERINC5	7.5250724978906e-08	0.37169185917683	0.054	0.037	0.00107157032369962
CEP85	7.56671522372698e-08	0.196878904694995	0.036	0.023	0.00107750024785872
GPATCH2	7.56815140156207e-08	0.119858993169018	0.102	0.077	0.00107770475958244
SETD1B	7.60163202843033e-08	0.232470897849011	0.056	0.038	0.00108247240084848
TRAF4	7.71882593055724e-08	0.529753187179642	0.025	0.014	0.00109916081251135
MAML1	7.75116244330499e-08	0.195932021140496	0.064	0.045	0.00110376553192663
TSTD2	8.00599083048137e-08	0.276586654448232	0.042	0.027	0.00114005309426055
CEP97	8.21378126450675e-08	0.287929855438477	0.034	0.021	0.00116964245206576
NAPA-AS1	8.47154687933523e-08	-0.998216808984856	0.032	0.049	0.00120634827561734
TUBB4B	8.49378358390652e-08	-0.523081343398382	0.25	0.263	0.00120951478234829
USP19	8.65667285672932e-08	0.203258080584403	0.046	0.03	0.00123271021479826
THNSL2	8.6695854431667e-08	-1.72652241436197	0.006	0.016	0.00123454896710694
NISCH	8.70098206164359e-08	0.129617915689182	0.071	0.05	0.00123901984557805
GTF3C1	8.81156681369418e-08	0.266145845606708	0.042	0.027	0.00125476711427005
TRAPPC13	8.82252108650433e-08	0.180190182968466	0.049	0.032	0.00125632700271822
CLGN	8.82627507138543e-08	-0.9572776658922	0.036	0.054	0.00125686157016528
DEPDC4	9.10995577903673e-08	0.543033513057654	0.016	0.008	0.00129725770293483
GCNT2	9.2470758196577e-08	-0.79004569582065	0.059	0.08	0.00131678359671926
USP49	9.526139902469e-08	0.318232640530163	0.028	0.016	0.00135652232211158
SYT15	9.59629259047881e-08	0.56163625952632	0.017	0.009	0.00136651206488418
MRPL16	9.67792578124066e-08	-0.176593348689998	0.595	0.57	0.00137813663124867
TNFAIP1	9.68245933971309e-08	0.25280149121869	0.039	0.025	0.00137878220997514
TSPYL1	9.86714723010189e-08	-0.495774747706537	0.275	0.287	0.00140508176556651
DEAF1	9.90373253158065e-08	0.111031146878751	0.085	0.062	0.00141029151249709
MPZL3	9.99476780210253e-08	-2.53020544353223	0.003	0.011	0.0014232549350194
NME3	1.00623920756916e-07	-0.467922127201682	0.267	0.279	0.00143288463157849
MSL1	1.01842104505386e-07	0.131245961975295	0.08	0.059	0.00145023156815669
SETD4	1.02000832200511e-07	0.136004298878742	0.058	0.04	0.00145249185053528
PHAF1	1.02044128803757e-07	0.323462881669526	0.038	0.024	0.00145310839416549
PSMB8	1.03232402481759e-07	-0.201648250503464	0.597	0.569	0.00147002941134025
LCLAT1	1.0436885029069e-07	0.2544327485849	0.039	0.025	0.00148621242813943
MBNL2	1.06115188689629e-07	0.207349560116381	0.057	0.039	0.00151108028694032
CDKAL1	1.06355845184782e-07	0.103727952261227	0.078	0.057	0.0015145072354313
CDCA8	1.06541653129735e-07	0.667313348722191	0.014	0.006	0.00151715314056742
ARFGEF2	1.07175340458459e-07	0.209264439192985	0.047	0.031	0.00152617684812846
LYSMD2	1.10907263490715e-07	0.153410136687394	0.22	0.18	0.00157931943210778
POLR2J3	1.11377591061128e-07	0.102847912106017	0.146	0.115	0.00158601689671046
ARHGAP11A	1.12207689915177e-07	0.388938280017083	0.022	0.012	0.00159783750439212
LCA5	1.12490243060996e-07	0.405044968978501	0.032	0.02	0.00160186106118859
MGMT	1.14447557490728e-07	-0.386296581793846	0.339	0.341	0.00162973321866797
ZNF790	1.15103595551941e-07	0.252027712239433	0.049	0.033	0.00163907520065965
PPP2R1B	1.17121657631033e-07	0.207550097104751	0.036	0.023	0.00166781240466591
DHDDS	1.17200677194312e-07	0.121602544804245	0.067	0.048	0.001668937643247
LRSAM1	1.18385273513518e-07	0.232996601039635	0.038	0.024	0.00168580629483249
ZNF30	1.18577482549079e-07	0.611982059203591	0.019	0.01	0.00168854335149888
BAP1	1.19102043406157e-07	0.106392197391507	0.069	0.049	0.00169601309810368
ATP7A	1.19119383407387e-07	0.305987101054118	0.036	0.023	0.00169626001972119
MCEE	1.19205121120666e-07	0.121209060055895	0.072	0.052	0.00169748092475828
ZNF730	1.21575115465775e-07	0.823402222819916	0.01	0.004	0.00173122964423263
CLDN10	1.22287617212141e-07	-0.622780398378583	0.1	0.123	0.00174137566910089
ATG9A	1.23051541834026e-07	0.451701969458819	0.034	0.022	0.00175225395571652
FLOT1	1.23611462659898e-07	-0.637388186385486	0.176	0.194	0.00176022722827695
SCRN3	1.2420582151179e-07	0.155980103121624	0.051	0.035	0.0017686908983279
HS3ST3B1	1.25379313479359e-07	-2.3079990148169	0.002	0.01	0.00178540142394607
ZNF135	1.25390467823545e-07	0.203105860110683	0.047	0.032	0.00178556026180728
CA11	1.26410935835838e-07	-1.38786229020152	0.015	0.029	0.00180009172630233
RYK	1.26450655701985e-07	0.180836143925236	0.072	0.052	0.00180065733719627
SKIL	1.27987095161313e-07	0.107695337129583	0.116	0.089	0.00182253623509709
H2BC15	1.28280261232854e-07	0.266531706250902	0.068	0.049	0.00182671091995584
MYL11	1.28974978739759e-07	0.463793770281741	0.034	0.021	0.00183660369725417
TNNC2	1.29063774963033e-07	-1.02298118704026	0.021	0.036	0.00183786815547359
DUS4L	1.29357516257769e-07	0.18140311973976	0.062	0.044	0.00184205103151062
FRY-AS1	1.2976494018922e-07	0.623060903592433	0.019	0.01	0.0018478527482945
FBRSL1	1.30325523847059e-07	0.245778305764824	0.041	0.026	0.00185583545958212
EPHX1	1.30602985959783e-07	-1.42994131514677	0.014	0.026	0.0018597865200673
PSMD6-AS2	1.31063772274128e-07	0.679530550349141	0.015	0.007	0.00186634811718358
CIITA	1.32074736076662e-07	-0.941701357146995	0.042	0.06	0.00188074424173167
IL13RA1	1.32760077361113e-07	-2.41224639897602	0.003	0.012	0.00189050350162226
EXOC6B	1.32823508698556e-07	0.512961610619903	0.023	0.013	0.00189140676386743
SLC30A6	1.35889004277894e-07	0.416460770316399	0.034	0.021	0.00193505942091721
ZNF883	1.35934028192887e-07	0.285228671222702	0.036	0.023	0.00193570056146671
MBTPS2	1.36025733664755e-07	0.297709800609165	0.029	0.018	0.00193700644738611
TNFAIP3	1.36497205773324e-07	-0.40854044456748	0.178	0.204	0.00194372021021213
GRAMD1B	1.36888667341693e-07	-1.40453896492276	0.011	0.023	0.00194929462294571
SLC26A6	1.37159746303719e-07	0.648040048394363	0.016	0.008	0.00195315478736495
CDK16	1.44379316609575e-07	0.168529695890506	0.053	0.037	0.00205596146852034
MYADM	1.49522564496883e-07	-0.360197424006384	0.452	0.439	0.00212920131843562
RBM11	1.52327660124894e-07	-1.44674321004173	0.009	0.02	0.00216914588017848
GPM6A	1.54093889804688e-07	0.239812391597622	0.041	0.027	0.00219429699081876
BTD	1.57517046237757e-07	0.140600657391157	0.06	0.042	0.00224304273842567
FBXO33	1.57823702563497e-07	0.227457906874255	0.066	0.047	0.00224740952450419
SUPT3H	1.58392968924496e-07	-0.712119807201159	0.086	0.108	0.00225551587748483
BUD13	1.58844231006842e-07	0.100366985445396	0.06	0.042	0.00226194184953742
HES1	1.60056527310513e-07	-2.70391017696685	0.003	0.011	0.0022792049489017
DUSP22	1.61933403579802e-07	-0.767307043097939	0.086	0.108	0.00230593166697638
C9orf72	1.62394215131499e-07	-0.845554078953871	0.055	0.074	0.00231249362347255
GOLGA3	1.6480993089546e-07	0.222908323754731	0.051	0.034	0.00234689341595135
ACO1	1.66547066713874e-07	0.148099373984202	0.071	0.051	0.00237163023000556
PEX11G	1.70480581726e-07	0.432981869234237	0.025	0.014	0.00242764348377824
HECTD3	1.70689734428415e-07	0.371725125908807	0.027	0.016	0.00243062181826062
ALG11	1.71354117223963e-07	0.573433872133776	0.026	0.015	0.00244008262926924
SLC9A7	1.72212018196824e-07	0.144991987757411	0.089	0.066	0.00245229913912278
TRH	1.72933790912313e-07	-1.30017540391784	0.011	0.023	0.00246257718259133
TRIM59	1.76044136528563e-07	0.285739167996601	0.042	0.027	0.00250686850416674
KLF12	1.76103870678087e-07	0.259628811561553	0.051	0.035	0.00250771911845596
STAT4	1.76564279813215e-07	-1.2501220574116	0.028	0.044	0.00251427534454018
LRRC28	1.77889211566038e-07	0.126688167086431	0.091	0.068	0.00253314237270038
PTGIR	1.80459436396369e-07	-1.37448013411495	0.018	0.031	0.00256974237428429
HEBP1	1.81496095506631e-07	-0.386455839676035	0.302	0.312	0.00258450440001442
TRAF3IP2	1.8274457453305e-07	-0.897011810804965	0.043	0.061	0.00260228274135063
TMEM39A	1.84643166331528e-07	0.108062287057862	0.046	0.031	0.00262931868856096
ST3GAL6	1.85601240383346e-07	-1.2061765351452	0.017	0.03	0.00264296166305884
SCLY	1.88716286694089e-07	0.404971931604557	0.019	0.01	0.00268731992252382
SFT2D3	1.90077222164359e-07	0.515623889845486	0.023	0.013	0.00270669964362047
SLC66A2	1.92443212361132e-07	0.236395635236108	0.057	0.04	0.00274039134402252
RDH13	1.93969213017876e-07	0.101736256674968	0.061	0.043	0.00276212159337455
C1orf21	1.94984008478631e-07	-0.397953540901225	0.335	0.336	0.00277657228073571
JADE3	1.9734792068293e-07	0.519319745996875	0.022	0.012	0.00281023439052492
VANGL2	1.98906656924762e-07	0.897927951220763	0.011	0.005	0.00283243079460862
DNMT3B	1.99685966640697e-07	0.203667651567907	0.048	0.033	0.00284352816496352
TRUB1	2.04792615195566e-07	0.19028586084713	0.04	0.026	0.00291624684038486
PPM1F	2.05904070132187e-07	-0.751907954498397	0.072	0.093	0.00293207395868234
RSAD2	2.06344577010972e-07	0.265235033930558	0.046	0.031	0.00293834677663624
C7orf50	2.09671511661029e-07	-0.669756629622104	0.145	0.165	0.00298572232605305
MYO9B	2.11697166624406e-07	0.106031395215924	0.093	0.07	0.00301456765273154
ATP6V0E2	2.14049486793439e-07	-0.715006985808245	0.103	0.124	0.00304806469193857
PPT2	2.14950241456867e-07	0.141119383684498	0.041	0.026	0.00306089143834579
PREPL	2.15051585363428e-07	0.180187950719118	0.063	0.045	0.00306233457557521
NAP1L2	2.17240942642566e-07	-1.45430544389862	0.009	0.02	0.00309351102323014
USP25	2.20638452997296e-07	0.341049748260635	0.038	0.024	0.0031418915706815
NPIPB5	2.2179704266847e-07	0.363133053323098	0.044	0.029	0.00315838988759901
CCNE2	2.24048261993234e-07	0.622289096876368	0.01	0.004	0.00319044725078365
FOSL1	2.30223058485111e-07	-1.24114669330893	0.016	0.03	0.00327837635282797
COL9A2	2.31529384408753e-07	-1.38781646277628	0.016	0.029	0.00329697843398064
ZBTB26	2.31819863609017e-07	0.376762795401143	0.032	0.02	0.00330111485779241
EFHD2	2.37515851852356e-07	0.170848760965525	0.068	0.049	0.00338222573037755
TIMM9	2.38936292620112e-07	-0.274131548536189	0.52	0.491	0.00340245280691039
VPS26B	2.40056152022374e-07	0.127368619542416	0.096	0.072	0.0034183996047986
GTF2A1	2.43550515699686e-07	0.240258223060134	0.05	0.034	0.00346815934356352
CAPRIN2	2.43920267983451e-07	0.294159016428124	0.031	0.019	0.00347342461608435
FEM1B	2.47372989180607e-07	0.168870502954336	0.068	0.049	0.00352259136593185
EPS8L1	2.49075614313923e-07	0.565289613987677	0.012	0.005	0.00354683674783027
VPS33B	2.51991724347177e-07	0.296414316119727	0.041	0.027	0.0035883621547038
ZNF174	2.52740355887709e-07	0.28001272602981	0.037	0.024	0.00359902266784097
ZC3H7B	2.53358383623873e-07	0.218724193613197	0.054	0.037	0.00360782338280396
HOXB4	2.53772530095531e-07	-0.67833882267015	0.1	0.122	0.00361372082856036
C17orf58	2.56483491303095e-07	0.188537072515782	0.034	0.022	0.00365232491615607
POLG	2.57467098264161e-07	0.109032055281011	0.074	0.054	0.00366633147928165
ANXA1	2.59468485540672e-07	0.150838597424789	0.78	0.717	0.00369483123409917
CCN3	2.59706759198143e-07	-2.24559065392607	0.002	0.01	0.00369822425098155
H2AX	2.59989087962208e-07	0.118083240684613	0.066	0.047	0.00370224461258184
TMEM184B	2.6239025630409e-07	0.420799793698607	0.027	0.016	0.00373643724977024
TANC1	2.69206229967612e-07	-1.44691109083562	0.011	0.022	0.00383349671473879
MON1A	2.73892448550933e-07	0.20596532888735	0.036	0.023	0.00390022846736529
MAML2	2.74007199964803e-07	-1.09495713377743	0.021	0.035	0.00390186252749879
FNBP1L	2.75970731651799e-07	0.180644234035606	0.067	0.048	0.00392982321872162
FLVCR1	2.83993608329028e-07	0.168295205604019	0.058	0.041	0.00404406898260535
TRAM2	2.86354587768574e-07	0.353035250424237	0.031	0.019	0.0040776893298245
ZNF668	2.9623699793633e-07	0.207188810599843	0.049	0.033	0.00421841485061334
SP2	2.99382490901069e-07	0.194876624363447	0.054	0.038	0.00426320667043122
TET3	3.00628187738007e-07	0.450679283922607	0.022	0.012	0.00428094539338921
MEF2C	3.07771516438258e-07	0.146653413260779	0.398	0.342	0.0043826663940808
NLRP3	3.13784705259659e-07	-1.07360736412116	0.036	0.053	0.00446829420289754
LINC02724	3.1511527093316e-07	0.660082659955585	0.013	0.006	0.0044872414580882
RWDD2B	3.18348405809093e-07	0.121695993002962	0.057	0.04	0.00453328129872149
VPS9D1	3.21716732654961e-07	0.549014233011441	0.017	0.009	0.00458124627300665
GNPNAT1	3.22028403913035e-07	0.114165766088622	0.062	0.044	0.00458568447172161
SLC25A40	3.23042044737157e-07	0.213999700994415	0.049	0.033	0.00460011871705711
ZRANB1	3.26976832378008e-07	0.148994697521527	0.061	0.043	0.00465615009306284
IFIT1	3.27029223910069e-07	-1.1567848687815	0.024	0.039	0.00465689614847938
ARSA	3.3283928424642e-07	0.302026871162987	0.042	0.028	0.00473963140766903
SANBR	3.34535783839346e-07	0.41054394531361	0.026	0.016	0.00476378956187228
GOLM1	3.34617928131247e-07	0.540439579964203	0.016	0.008	0.00476495929658895
APOL6	3.38482773707525e-07	-0.795553426911715	0.05	0.069	0.00481999469759515
GTF2IRD2	3.38592909618572e-07	0.132214419030565	0.066	0.047	0.00482156303296846
P2RX7	3.4218997980028e-07	0.237174252034323	0.045	0.03	0.00487278531235598
TAB3	3.42991658594621e-07	0.419548949215358	0.035	0.022	0.0048842012183874
STK39	3.48641418905457e-07	0.658992365756202	0.019	0.01	0.0049646538052137
DEDD2	3.51939922584095e-07	-0.692040740889058	0.116	0.137	0.00501162449759751
PPP2R5D	3.57947518240603e-07	0.169998934788192	0.046	0.031	0.00509717265974618
CD300LF	3.62720462922071e-07	-0.706796730182401	0.094	0.115	0.00516513939201029
PLS3	3.66217899661541e-07	-1.07016567640641	0.03	0.045	0.00521494289118035
EHD2	3.6813804114382e-07	-0.783589120618819	0.077	0.098	0.005242285705888
DPP9	3.70292624864208e-07	0.109467336014213	0.051	0.035	0.00527296697806633
RCCD1	3.75214369216981e-07	0.183719381683574	0.051	0.036	0.0053430526176498
NAIP	3.76144208979059e-07	0.231261789226425	0.038	0.025	0.0053562935358618
CCSAP	3.78344983752346e-07	0.503360918675592	0.015	0.008	0.0053876325686334
NUDT8	3.82485543648854e-07	-1.0791723471371	0.028	0.043	0.00544659414155968
GSTM3	3.84219466323992e-07	-0.611727503362258	0.14	0.16	0.00547128520045364
SLC2A6	3.87994744137365e-07	0.42287549413666	0.027	0.017	0.00552504515651608
MSH3	3.91661471306207e-07	0.194013871370712	0.08	0.06	0.00557725935140039
TC2N	3.92089674103261e-07	0.167961949271827	0.057	0.04	0.00558335695923043
PF4	3.93525322476236e-07	1.61686304100702	0.011	0.005	0.0056038005920616
NOL6	3.94745067660227e-07	0.343701769609228	0.027	0.016	0.00562116976348163
MPZL1	4.04367666691452e-07	0.118075781068311	0.079	0.059	0.00575819557368627
C5orf63	4.09145153828186e-07	0.131136419088694	0.066	0.047	0.00582622699051337
AARSD1	4.14783222157535e-07	0.120145067180803	0.074	0.054	0.0059065130835233
FBXO46	4.24867527870041e-07	0.462282597142	0.026	0.016	0.00605011359686939
PGBD1	4.30291063793325e-07	0.208963224146232	0.039	0.026	0.00612734474841695
COCH	4.31655384454355e-07	0.499818202312563	0.02	0.011	0.00614677267463001
TIMM23B	4.39074703905776e-07	0.214679777174387	0.044	0.029	0.00625242378361826
ZNF66	4.44317004929067e-07	0.618662978089557	0.019	0.01	0.00632707415018992
KAT2A	4.45563595981886e-07	-0.771433241024885	0.079	0.1	0.00634482560678206
AFF3	4.48838076844951e-07	-0.804412908099366	0.032	0.048	0.0063914542142721
