p_val	avg_log2FC	pct.1	pct.2	p_val_adj
METTL25	1.18027317110043e-32	0.103708219636943	0.057	0.029	1.68070899564701e-28
MED6	1.19190143126858e-32	-0.251198027607186	0.251	0.168	1.69726763812646e-28
PLEKHB1	1.19458994819709e-32	-2.70150424223985	0.009	0.029	1.70109608623266e-28
ZNF687	1.26861221391956e-32	0.23923755888181	0.044	0.021	1.80650379262145e-28
SBNO2	1.35756088880895e-32	0.665756468830568	0.025	0.009	1.93316670566395e-28
FGF13	1.35971204274357e-32	1.79184474881113	0.012	0.002	1.93622994886685e-28
LPIN1	1.36412457201698e-32	-1.05844510439551	0.183	0.212	1.94251339055218e-28
CDKN1B	1.36894167582863e-32	-0.156216383166454	0.128	0.081	1.94937294637996e-28
ZNF567	1.39646043084932e-32	-0.103265807263686	0.097	0.058	1.98855965352943e-28
CHRNA5	1.40376099015665e-32	0.497372701404715	0.03	0.012	1.99895564998307e-28
TAF8	1.44831807968568e-32	-0.1311943514243	0.135	0.086	2.0624049454724e-28
VPS39	1.51534476774183e-32	0.109032153093327	0.053	0.027	2.15785094926437e-28
N4BP2L1	1.63748980368393e-32	-0.174418392233228	0.377	0.257	2.33178548044591e-28
CCDC169	1.64352048201042e-32	0.614256658012785	0.027	0.01	2.34037316638283e-28
H3-3A	1.66443157814518e-32	-0.165682275362285	0.842	0.906	2.37015056727874e-28
SEPTIN11	1.7989500091416e-32	-0.175805836258871	0.407	0.277	2.56170481301764e-28
IL1B	1.86011829376003e-32	-0.706002860853736	0.432	0.411	2.64880845031429e-28
ROPN1L	2.05103405963788e-32	1.68477665589853	0.012	0.002	2.92067250092434e-28
ST8SIA6	2.47531052004299e-32	-1.68363838086928	0.029	0.056	3.52484218054121e-28
JKAMP	2.53680225664248e-32	-0.275423868213733	0.241	0.162	3.6124064134589e-28
CHP1	2.60787567773759e-32	-0.208907738964347	0.195	0.131	3.71361496509833e-28
SAP30BP	2.70263291139046e-32	-0.274069723055431	0.25	0.167	3.84854926582002e-28
DAPK1	2.87439126793065e-32	-1.12445599146032	0.148	0.181	4.09313316553325e-28
GTPBP2	3.23844743788731e-32	0.639442341005137	0.024	0.008	4.61154915155153e-28
PPP2R5A	3.30207446484429e-32	-0.141695434670899	0.115	0.072	4.70215403793828e-28
INPP5A	3.41767575960424e-32	0.57048409940942	0.028	0.011	4.86677028167643e-28
NFKB2	3.47517322821083e-32	-1.95235229654274	0.03	0.058	4.94864667697222e-28
CCDC90B	3.48494239043292e-32	-0.168123767018569	0.402	0.273	4.96255796397647e-28
PIGZ	3.69136445576173e-32	0.21864220437815	0.049	0.025	5.25650298500471e-28
SDCCAG8	3.81976946265861e-32	-0.129429525247072	0.432	0.298	5.43935171482586e-28
KAT8	3.82119806269602e-32	-0.26317760332168	0.247	0.166	5.44138604127914e-28
MAT2B	4.20502919988481e-32	-0.256787490303714	0.288	0.194	5.98796158063598e-28
FSTL1	4.22674721882213e-32	0.240222814051424	0.044	0.021	6.01888803960272e-28
POMGNT1	4.23429652805913e-32	-0.154860358375738	0.111	0.069	6.02963825595621e-28
OSBPL3	4.63164496202941e-32	0.401975204026585	0.036	0.016	6.59546242592988e-28
PDCD10	5.06869245267139e-32	-0.175761829197935	0.366	0.249	7.21781805260406e-28
ZRSR2	5.3901800211512e-32	-0.169013676496727	0.117	0.073	7.67561635011931e-28
GFER	5.48781473093089e-32	-0.123210696900658	0.127	0.081	7.81464817684559e-28
PROB1	5.62584095487429e-32	1.4662936764397	0.013	0.003	8.01119751974099e-28
KANSL1-AS1	6.36112128947067e-32	-0.187126223266074	0.151	0.098	9.05823671620624e-28
ACAP1	6.58234337356208e-32	-0.564349156034078	0.522	0.464	9.37325696395241e-28
ARHGAP22	6.72645635246675e-32	-1.35129587579395	0.106	0.14	9.57847384591265e-28
VWF	7.29329443298708e-32	-4.15084432308637	0.002	0.016	1.03856512725736e-27
ASH2L	7.89584717303915e-32	-0.267328814701361	0.215	0.144	1.12436863744078e-27
MAST2	7.96382452432748e-32	0.356207064769134	0.037	0.016	1.13404861226423e-27
IFFO2	8.30021190093584e-32	0.812513547705882	0.022	0.007	1.18195017469326e-27
PIR	8.64260826570356e-32	-1.69474786346648	0.04	0.069	1.23070741703619e-27
ZNF142	9.24342609926649e-32	0.566909994614854	0.027	0.011	1.31626387653555e-27
SEPSECS	9.3498031309123e-32	0.417695959576156	0.038	0.017	1.33141196584191e-27
MCU	9.9086962889578e-32	0.369203076918992	0.033	0.014	1.41099835154759e-27
ANXA2R	9.93385237430473e-32	-0.187618874890376	0.119	0.075	1.41458057810099e-27
DYNC1H1	1.06917035345802e-31	-0.178768695273991	0.292	0.2	1.52249858332421e-27
TOX4	1.07214913503967e-31	-0.187819406368114	0.321	0.219	1.52674036829649e-27
AHCYL2	1.15202867758788e-31	0.79929382933376	0.021	0.007	1.64048883688514e-27
LSR	1.21059297460971e-31	-2.39823433785277	0.011	0.031	1.72388439584423e-27
SMC4	1.2915843413012e-31	-0.143038223124395	0.461	0.319	1.83921610201292e-27
NUDT2	1.29484445272211e-31	-0.255626014217892	0.293	0.198	1.84385850067629e-27
H2AJ	1.36351598962035e-31	-0.158518062147631	0.413	0.283	1.94164676921938e-27
CCDC150	1.54658987696768e-31	0.923529393243965	0.017	0.004	2.20234398480198e-27
KATNA1	1.54872695899526e-31	-0.252963211055709	0.133	0.085	2.20538718960925e-27
CCDC136	1.61100884690191e-31	0.280978836348027	0.039	0.018	2.29407659798832e-27
SMCR5	1.6235479584148e-31	0.210034472298741	0.047	0.023	2.31193229278267e-27
FCN1	1.63181897419465e-31	1.05621914804941	0.017	0.005	2.32371021925318e-27
NABP1	1.63216353244388e-31	-0.12219036217121	0.094	0.057	2.32420087020009e-27
VCF1	1.6345426309953e-31	-0.286477147412709	0.174	0.114	2.32758870653731e-27
TIPIN	1.68506242158961e-31	-0.124487848377775	0.371	0.261	2.39952888834361e-27
ARHGEF40	1.81864688681883e-31	-1.70891651724133	0.038	0.067	2.58975316683001e-27
IRF3	1.90992340773332e-31	-0.246016728483062	0.262	0.177	2.71973093261225e-27
SUGP1	1.92978022671385e-31	-0.199119333738783	0.103	0.063	2.74800704284053e-27
MIER2	1.93893743656607e-31	0.239513540437956	0.036	0.016	2.76104690967008e-27
SMIM10	1.96230588601973e-31	-0.268446367332245	0.22	0.148	2.79432358169209e-27
IPO9-AS1	2.07353108800935e-31	0.699567323250615	0.022	0.007	2.95270826932531e-27
NT5C3A	2.09390541913098e-31	-0.776918900091466	0.362	0.347	2.98172131684251e-27
WWP1	2.23391826603761e-31	0.108244372873746	0.056	0.029	3.18109961083756e-27
THY1	2.29691570937465e-31	-4.70200345310595	0.001	0.015	3.2708079701495e-27
PIP4K2A	2.30398886904835e-31	-0.176089287858688	0.163	0.108	3.28088014952485e-27
RGS10	2.38088696096338e-31	-0.500057672255424	0.593	0.508	3.39038303241185e-27
HERC4	2.47550241758061e-31	-0.132277846240595	0.136	0.088	3.5251154426348e-27
HPS4	2.60322589917535e-31	-0.191952680292937	0.297	0.204	3.7069936804257e-27
SPP1	2.6124445477704e-31	-5.74957545147809	0.003	0.017	3.72012103602505e-27
VWA8	2.71618542932893e-31	0.255859190349799	0.039	0.018	3.8678480513644e-27
ZFTRAF1	2.81374704630971e-31	-0.229421314636689	0.258	0.175	4.00677579394502e-27
WT1	2.84363339800198e-31	1.93551245912138	0.01	0.001	4.04933395875482e-27
TIGD2	2.98220050149898e-31	0.274180695006536	0.041	0.019	4.24665351413455e-27
AAMDC	3.01937202371036e-31	-0.195973078945767	0.326	0.223	4.29958576176355e-27
MICAL3	3.32892363041401e-31	0.257697840270391	0.046	0.023	4.74038724970955e-27
TDRD3	3.55126497687949e-31	-0.162393678680469	0.103	0.064	5.0570013270764e-27
TTC32	3.55532554454501e-31	-0.18776666707789	0.229	0.155	5.0627835754321e-27
SIMC1	3.57466853435365e-31	0.215188694227464	0.042	0.02	5.09032799291959e-27
H1-1	3.6967448442752e-31	1.6715018416366	0.012	0.002	5.26416465824789e-27
ZNF138	3.79120426378487e-31	-0.208595192022448	0.105	0.065	5.39867487162966e-27
FAM13A	3.88022077304545e-31	-0.190689652640855	0.126	0.08	5.52543438081672e-27
TMEM42	3.99062273727572e-31	-0.248519658562182	0.22	0.148	5.68264677788063e-27
SLC39A6	4.0300354304657e-31	-0.187768601029743	0.128	0.082	5.73877045298316e-27
BAZ2B	4.14100665820602e-31	-0.168417397074311	0.276	0.191	5.89679348128537e-27
CALHM2	4.14514452582513e-31	-0.140546293562858	0.065	0.036	5.90268580477498e-27
ANTXR2	4.19683340247505e-31	-0.172243775113992	0.123	0.078	5.97629076512448e-27
C9orf85	4.30144999683973e-31	-0.133604481550311	0.118	0.075	6.12526479549977e-27
MITD1	4.52726549479768e-31	-0.237143166144149	0.3	0.204	6.44682606459189e-27
MIR3667HG	4.63764512249731e-31	0.421942229293704	0.041	0.019	6.60400665443617e-27
SDHAF2	4.66472417426931e-31	-0.226403401170765	0.324	0.22	6.6425672241595e-27
CDH9	4.66552365566351e-31	-2.87283988984388	0.005	0.022	6.64370568566483e-27
CIB3	4.70357965402195e-31	1.60182612029377	0.012	0.002	6.69789742732725e-27
SNED1	4.82998282935608e-31	-4.76124816640893	0.001	0.014	6.87789554900306e-27
ZYG11B	4.95603477831054e-31	-0.106154934000193	0.08	0.047	7.05739352431421e-27
ANKRD44	5.09651515002309e-31	-0.14715151073347	0.128	0.082	7.25743757363288e-27
PSD3	5.40579890350897e-31	1.18724913927588	0.015	0.004	7.69785763859677e-27
DNAL4	5.73482524444864e-31	-0.163816132541401	0.106	0.065	8.16639114809486e-27
PEX16	6.15601171578147e-31	-0.242905187001073	0.273	0.185	8.76616068327282e-27
ZCCHC2	6.25846288838909e-31	0.177908392938928	0.051	0.026	8.91205115306606e-27
RABAC1	6.65946155419397e-31	-0.372111705818866	0.707	0.599	9.48307325317221e-27
ESYT1	7.44259815315013e-31	-0.211980440390256	0.19	0.127	1.05982597700858e-26
GTPBP1	7.81292163632041e-31	-0.201777084905748	0.119	0.075	1.11256004101203e-26
RNF111	7.87276501812061e-31	0.104734637616421	0.065	0.036	1.12108173858037e-26
ENDOD1	7.96527611572516e-31	0.215729798337461	0.044	0.021	1.13425531887926e-26
OCIAD2	8.66747552918189e-31	-0.4668482533917	0.586	0.509	1.2342485153555e-26
TMEM106B	9.46219221164214e-31	-0.239492880934335	0.201	0.135	1.34741617093784e-26
THTPA	9.69376559836022e-31	-0.111944567084382	0.075	0.043	1.3803922212065e-26
NIPA1	9.71632061121727e-31	0.443558944277059	0.031	0.013	1.38360405503734e-26
DNAJB12	1.02654221266669e-30	-0.237625347584028	0.2	0.134	1.46179611083737e-26
FBXW8	1.201769614379e-30	0.201336543512338	0.044	0.022	1.7113199308757e-26
ZFAND2B	1.29824618029842e-30	-0.20983358811266	0.321	0.22	1.84870256074495e-26
KLHL2	1.32699635006944e-30	0.687727934224826	0.022	0.007	1.88964280249888e-26
DMRTA1	1.44090174614721e-30	-5.48852212536442	0	0.012	2.05184408651362e-26
IFI27L2	1.45595384663308e-30	-0.200662657678468	0.351	0.241	2.0732782776055e-26
IGSF8	1.48677040826588e-30	-0.211666427649259	0.133	0.086	2.11716106137061e-26
TM2D1	1.58114998642812e-30	-0.196536978636389	0.34	0.233	2.25155758067364e-26
LXN	1.58119936488309e-30	-1.01512649460295	0.235	0.251	2.25162789559353e-26
SPMIP8	1.72243746524113e-30	-3.0808286417856	0.004	0.02	2.45275095050337e-26
ZBTB14	1.72447199776059e-30	0.127568027994607	0.048	0.024	2.45564812481108e-26
DHDDS	1.81645429865391e-30	-0.10407754701784	0.081	0.048	2.58663092128317e-26
LGALS8	1.87917405394992e-30	-0.248743799802289	0.227	0.154	2.67594385282469e-26
ZNF638	1.88512417820283e-30	-0.156817976986805	0.327	0.227	2.68441682976083e-26
C8orf88	1.92168925562127e-30	-0.193061360346193	0.101	0.062	2.73648550000468e-26
TRAM2	2.19444806190942e-30	0.229222601580999	0.04	0.019	3.12489404015901e-26
LRRIQ3	2.20551604216257e-30	0.610994226525283	0.024	0.009	3.1406548440395e-26
AFF1	2.3497947552804e-30	-0.106295318225884	0.137	0.089	3.34610773151929e-26
ABI3	2.37038696291293e-30	1.95318239513443	0.01	0.001	3.37543103518802e-26
SANBR	2.41056216334464e-30	0.281630822710081	0.035	0.016	3.43264052060277e-26
MPDZ	2.42960313543308e-30	-1.94234931131707	0.02	0.043	3.45975486485671e-26
NAP1L3	2.45134417414074e-30	-1.37888126904492	0.091	0.124	3.49071410397642e-26
TNFRSF10A	2.48727101402055e-30	0.299844216884074	0.038	0.018	3.54187392396526e-26
ORAI2	2.58201254872097e-30	-0.179589487200228	0.369	0.255	3.67678586937866e-26
WDR7	2.59495098336372e-30	0.523054193496885	0.027	0.01	3.69521020030994e-26
ZNF839	2.76923943875459e-30	0.421472100015458	0.034	0.015	3.94339696078654e-26
STK10	2.77524412128335e-30	-0.167700534810868	0.139	0.091	3.95194762870749e-26
OXR1	2.84860497526468e-30	-0.206452574799818	0.184	0.124	4.0564134847769e-26
PCMTD2	3.05633853557742e-30	-0.15625159374566	0.147	0.097	4.35222607466225e-26
NCALD	3.10544271615515e-30	0.623664773068874	0.021	0.007	4.42215042780494e-26
ZBTB17	3.20353534492304e-30	-0.192966183726072	0.103	0.064	4.5618343311704e-26
FKBP1C	3.32124880650726e-30	0.286141142654368	0.037	0.017	4.72945830046634e-26
SLC2A13	3.79943758877361e-30	0.758769807959355	0.021	0.007	5.41039912641362e-26
HBQ1	4.08799250690019e-30	1.0399819523705	0.018	0.005	5.82130132982587e-26
ZFP36L1	4.09689123518635e-30	-1.2745867065146	0.105	0.138	5.83397311890537e-26
ADAMTSL4	4.27995948873841e-30	0.112384247671938	0.041	0.019	6.09466231196349e-26
DIRAS3	4.32281029744775e-30	-3.76966432493292	0.002	0.016	6.15568186356559e-26
PDXDC1	4.4807797993177e-30	-0.17381316179097	0.148	0.097	6.38063043422841e-26
IPPK	4.95249209034951e-30	0.313441439841786	0.029	0.012	7.0523487366577e-26
ARL2BP	5.16680263488373e-30	-0.211417504449062	0.333	0.227	7.35752695207443e-26
SIRT7	5.24044910337557e-30	-0.175200967405281	0.088	0.053	7.46239952320681e-26
PRR12	5.90855981180503e-30	0.316422292859922	0.034	0.015	8.41378917201036e-26
SGPL1	5.98846811763105e-30	0.183000469021153	0.042	0.02	8.52757859950661e-26
CRTC1	6.32672174511947e-30	0.151528517120641	0.045	0.022	9.00925176505013e-26
GAB1	6.3843778715936e-30	0.292756336474267	0.037	0.017	9.09135408914929e-26
GSTA4	6.43096911747375e-30	-1.65497380388595	0.036	0.063	9.15770002328262e-26
TMEM104	7.18743520583713e-30	0.842590187729206	0.018	0.006	1.02349077331121e-25
NEK1	7.44758506908416e-30	-0.116643620622738	0.115	0.073	1.06053611383758e-25
DCBLD2	7.68984162500443e-30	0.498316819429037	0.031	0.013	1.09503344740063e-25
HIF1AN	7.82442885306963e-30	-0.157821972637095	0.089	0.054	1.11419866867711e-25
CRNKL1	8.16008905599706e-30	-0.170792532124878	0.115	0.073	1.16199668157398e-25
TERF2IP	8.19457611588169e-30	-0.106853796712556	0.43	0.301	1.16690763890155e-25
RHNO1	8.96078362536133e-30	-0.285963295264807	0.171	0.114	1.27601558825145e-25
ZNF257	9.21481489049818e-30	0.171439751487353	0.041	0.02	1.31218964040694e-25
OS9	9.41890526383959e-30	-0.147922482386868	0.436	0.299	1.34125210957076e-25
ZNF28	9.4353574791697e-30	0.558638142354705	0.029	0.012	1.34359490503377e-25
SLC19A2	9.45772376373881e-30	0.653966937503055	0.024	0.009	1.34677986395641e-25
PTCH2	9.8297403853058e-30	0.326435141673809	0.045	0.023	1.39975503086755e-25
DENND1C	1.02110975118088e-29	-0.180485070143386	0.093	0.057	1.45406028568157e-25
CDYL2	1.24555549648204e-29	0.695041614847602	0.023	0.008	1.77367102699043e-25
PHACTR2	1.31905745644388e-29	-0.197271571722083	0.201	0.137	1.87833781797608e-25
CAMK2G	1.334401739388e-29	-0.254388891345889	0.255	0.174	1.90018807688851e-25
YIPF4	1.39127605727509e-29	-0.204332498639515	0.304	0.21	1.98117710555973e-25
OAZ2	1.39386232759826e-29	-0.836902499539935	0.307	0.305	1.98485995449992e-25
STAT6	1.627354156003e-29	-0.234222107598086	0.154	0.102	2.31735231814828e-25
U2AF1	1.85317964569164e-29	0.369052709212231	0.247	0.193	2.63892781546489e-25
TMEM116	1.85618658292211e-29	0.266473079041331	0.031	0.013	2.64320969408108e-25
RAB27B	1.95772951199059e-29	-1.50415405170192	0.05	0.08	2.78780682507459e-25
MINPP1	2.02488508737806e-29	-0.212555322337236	0.103	0.064	2.88343636442636e-25
ZNG1C	2.03131089354471e-29	0.152752500152588	0.054	0.029	2.89258671240767e-25
LINC00649	2.03677770059438e-29	0.965260924315188	0.018	0.006	2.90037144564639e-25
SWSAP1	2.04885369873693e-29	-0.231883983906392	0.113	0.071	2.91756766700139e-25
PFDN1	2.0985430067543e-29	-0.197962592381884	0.373	0.255	2.98832524161812e-25
BCORL1	2.117165494206e-29	0.2852083039609	0.035	0.016	3.01484366374934e-25
SMIM6	2.21598300943089e-29	-1.57344524725753	0.061	0.092	3.15555980542959e-25
HAS2	2.23925092442919e-29	-4.56660281220627	0.001	0.013	3.18869331638717e-25
UBR2	2.37351337870012e-29	-0.148532760286828	0.141	0.093	3.37988305126897e-25
SEC61A2	2.38117569895663e-29	0.443926657801093	0.029	0.012	3.39079419531425e-25
ZNF84	2.40253917962948e-29	-0.179522972558271	0.103	0.064	3.42121579179237e-25
GMEB2	2.60764002367966e-29	0.37136795946741	0.03	0.013	3.71327939371984e-25
PSEN1	2.75878045987063e-29	-0.173702086176895	0.112	0.071	3.92850337485578e-25
MAPRE3	2.78171681290894e-29	-2.56531382709658	0.009	0.027	3.96116474158233e-25
IFIH1	2.80885845003788e-29	-0.129443121894596	0.092	0.056	3.99981443285395e-25
WTAP	3.02778111218626e-29	-0.127294885199838	0.423	0.294	4.31156030375324e-25
HOMER1	3.08419299987356e-29	0.303325605855549	0.044	0.022	4.39189083181995e-25
DFFB	3.21303773066805e-29	0.212646656900151	0.04	0.019	4.57536572847131e-25
NAGK	3.25547746816873e-29	-0.31058402114662	0.172	0.114	4.63579991467227e-25
EMC2	3.29195838313901e-29	-0.298670598124722	0.151	0.099	4.68774873758995e-25
POLR2M	3.29469689431152e-29	-0.137370817635592	0.109	0.069	4.6916483774996e-25
PJA2	3.72400927309239e-29	-0.184410251707864	0.263	0.182	5.30298920488356e-25
TLE3	3.93079622923986e-29	-0.147822605444767	0.136	0.089	5.59745383043756e-25
ALKBH1	3.99690871670253e-29	0.145989634839174	0.039	0.019	5.69159801258441e-25
STAG1	4.02022953035533e-29	-0.199584843479582	0.164	0.11	5.72480685122599e-25
GRIPAP1	4.28020921950006e-29	-0.172909925285542	0.155	0.103	6.09501792856808e-25
SLC22A15	4.29378039182523e-29	1.3558836037224	0.014	0.003	6.11434327795913e-25
AGAP6	4.40385208784702e-29	0.451736342827498	0.028	0.011	6.27108537309416e-25
PTPRD	4.69167987541807e-29	0.538667097578372	0.032	0.014	6.68095214259533e-25
AMPD2	4.73185908050922e-29	-0.254027541116517	0.176	0.118	6.73816733064513e-25
SH2B2	4.80216990702547e-29	0.566198504037104	0.028	0.011	6.83828994760427e-25
IPO13	4.97188145225945e-29	0.172861467040058	0.04	0.019	7.07995918801746e-25
NEFH	5.12652172570377e-29	0.321112475106615	0.041	0.02	7.30016693740217e-25
TMEM135	5.35934711345637e-29	0.219619628979753	0.04	0.019	7.63171028956187e-25
FXR2	5.47803384116376e-29	0.193710515864097	0.04	0.019	7.80072018981719e-25
THBS3	5.57607229763739e-29	0.274273807648433	0.036	0.017	7.94032695183564e-25
ITPK1	5.57662848846377e-29	-0.101647832504878	0.075	0.044	7.94111896757241e-25
CSTF2T	5.90426828295613e-29	-0.252159579203075	0.221	0.151	8.40767803492953e-25
LPIN2	6.24543644352128e-29	-0.167583372705936	0.129	0.084	8.8935014955743e-25
FAM114A2	6.34471632027333e-29	-0.171840408617692	0.104	0.065	9.03487604006922e-25
CPPED1	6.38304010121781e-29	-1.44910501671118	0.117	0.148	9.08944910413416e-25
PRR22	6.55239468109256e-29	0.622035139605143	0.021	0.007	9.33061002587581e-25
NUDT11	6.62795714702814e-29	-0.165327160867179	0.103	0.065	9.43821097736808e-25
MBD1	6.80028484698234e-29	-0.25898855193531	0.142	0.093	9.68360562210285e-25
FBXW9	6.87281625367073e-29	-0.261155634522555	0.236	0.161	9.78689034522712e-25
DENND11	7.00794608496926e-29	-0.108819330224527	0.104	0.066	9.97931522499622e-25
ZNF382	7.08344041427144e-29	0.503737545874338	0.026	0.01	1.00868191499225e-24
ARL6IP4	7.68048502985845e-29	-0.258191406290838	0.685	0.674	1.09370106825184e-24
CYTH3	8.30080475199693e-29	0.785195849261534	0.021	0.007	1.18203459668436e-24
HOXB2	8.500669198497e-29	-1.47809142202162	0.064	0.095	1.21049529386597e-24
PSTPIP2	8.7418449500168e-29	-0.261235030908195	0.163	0.109	1.24483872088239e-24
FAM149B1	9.4325305385893e-29	0.422402392415603	0.031	0.013	1.34319234869512e-24
ATF5	9.74551789261409e-29	-0.186544350519624	0.093	0.057	1.38776174790825e-24
GATAD1	1.10166351390188e-28	-0.190131232500748	0.172	0.116	1.56876884379628e-24
IQCG	1.18188562700104e-28	0.176689352124494	0.041	0.02	1.68300513284947e-24
TCEA2	1.29666831765164e-28	-0.242519296803966	0.239	0.164	1.84645568433593e-24
EIF4A1	1.30541911537401e-28	0.228550764182143	0.748	0.588	1.85891682029258e-24
ITPRIP	1.37431688349814e-28	0.176448000800288	0.035	0.016	1.95702724210135e-24
PGM5-AS1	1.4053642079833e-28	-3.73554774816911	0.002	0.014	2.00123863216822e-24
NMRK1	1.45411276035617e-28	-1.46034385028386	0.069	0.1	2.07065657074718e-24
CDS2	1.65082518595136e-28	-0.211465324036039	0.148	0.098	2.35077506479474e-24
NDN	1.65911642912105e-28	-0.120797428662214	0.142	0.094	2.36258179506837e-24
GFOD1	1.66821963540508e-28	-1.71016210059423	0.041	0.069	2.37554476081683e-24
FAM120AOS	1.67935359220623e-28	-0.268148585300456	0.182	0.122	2.39139951530167e-24
PRKAG1	1.73677746265834e-28	-0.229523155827795	0.297	0.204	2.47317110682548e-24
ZSCAN25	1.74155360324123e-28	0.375485880722064	0.03	0.013	2.47997233101551e-24
B3GNT7	1.8885151879499e-28	0.910355877530073	0.014	0.004	2.68924562764066e-24
RNF170	1.88904820552175e-28	-0.189896058536797	0.111	0.071	2.69000464466298e-24
PILRA	1.94172489913783e-28	1.33363307762714	0.014	0.003	2.76501625637227e-24
CD3E	2.03642273014097e-28	1.08015114372938	0.016	0.005	2.89986596772075e-24
KRT18	2.13445492171384e-28	-0.969461858670671	0.239	0.256	3.03946380852051e-24
ELK1	2.17810014624221e-28	-0.207291693437191	0.101	0.063	3.10161460824891e-24
ECD	2.18594969604135e-28	-0.185962171060421	0.107	0.068	3.11279236716289e-24
DSTYK	2.2641546344015e-28	-0.124032957716697	0.125	0.082	3.22415619938774e-24
MBP	2.31159128568456e-28	-0.185276063354738	0.305	0.213	3.29170599081481e-24
ZFYVE19	2.62784114570936e-28	-0.191556631082983	0.098	0.061	3.74204579149013e-24
HIPK2	2.92743619821969e-28	-0.127103982555701	0.107	0.068	4.16866914626484e-24
CNOT3	2.96961747985752e-28	-0.270840097530048	0.138	0.09	4.2287352913171e-24
GORAB	3.04468639022916e-28	0.200957195046499	0.034	0.016	4.33563341968633e-24
THAP3	3.05917567531937e-28	-0.120309671634562	0.089	0.054	4.35626616165478e-24
TP53I11	3.16823366644903e-28	0.797233356573934	0.017	0.005	4.51156474102342e-24
KIF7	3.17143800514136e-28	0.828368903818547	0.019	0.006	4.51612771932129e-24
RNF5	3.27805047962964e-28	-0.171614149984285	0.431	0.297	4.6679438829926e-24
DNAJB9	3.30494969738186e-28	-1.23465211510696	0.15	0.178	4.70624836907176e-24
CD247	3.61130792864827e-28	1.53556703850997	0.011	0.002	5.14250249039513e-24
ITGAX	3.85421465549491e-28	0.775367702175882	0.017	0.005	5.48840166942476e-24
SARNP	3.88368455768232e-28	-0.239598852976546	0.104	0.066	5.53036681013963e-24
PDE6B	3.90747127271952e-28	-0.166582508080131	0.104	0.065	5.5642390923526e-24
CYB5D1	3.9365132870757e-28	0.334172585382751	0.029	0.013	5.6055949207958e-24
ARHGAP6	3.95014551706829e-28	-5.27635332713766	0.001	0.012	5.62500721630525e-24
AGAP4	4.00270330932299e-28	0.773171120510633	0.017	0.005	5.69984951247593e-24
ERICH1	4.14826904275235e-28	-0.757670832053132	0.401	0.372	5.90713511687935e-24
HAPSTR1	4.34081858080681e-28	-0.180510968283896	0.097	0.06	6.18132565906889e-24
EIF4E3	4.47287830795169e-28	-0.119475361527488	0.077	0.046	6.3693787105232e-24
STOM	5.09884101402372e-28	-0.855546464131225	0.323	0.314	7.26074960396978e-24
SDC4	5.20606624486144e-28	0.790229304832021	0.017	0.005	7.41343833268269e-24
SLC41A3	5.79185468547142e-28	-0.25757573278235	0.172	0.116	8.2476010721113e-24
DHX16	6.2266852450978e-28	-0.146052429511291	0.084	0.051	8.86679978901927e-24
CD82	6.36990136844114e-28	-0.806844234097523	0.312	0.311	9.07073954866018e-24
RMDN3	6.44646800040465e-28	-0.246054732171056	0.125	0.081	9.17977043257623e-24
KCNJ8	6.46794810302877e-28	-3.40123762496401	0.002	0.015	9.21035809871297e-24
ZNF649	6.80357230808167e-28	0.32188312416048	0.032	0.014	9.68828696670831e-24
RNF41	8.70389033295219e-28	-0.230536901031788	0.144	0.096	1.23943398341239e-23
TMEM200A	9.44802330354576e-28	-5.89425121337565	0.001	0.012	1.34539851842492e-23
EEPD1	9.74977498996985e-28	0.308099934862427	0.03	0.013	1.38836795857171e-23
EGR3	9.84795431841372e-28	-2.50492755485432	0.009	0.027	1.40234869494211e-23
ALG10	1.02069411401959e-27	0.190432753445178	0.036	0.017	1.4534684183639e-23
NSMCE1	1.04373924972505e-27	-0.11501469596306	0.53	0.366	1.48628469160847e-23
TMEM179B	1.05914656369122e-27	-0.193516756620103	0.392	0.271	1.5082247066963e-23
STX5	1.06895861587018e-27	-0.284366200609999	0.242	0.166	1.52219706899914e-23
ACTA2	1.20720807777415e-27	-0.149966050034109	0.078	0.047	1.71906430275039e-23
POC5	1.21381439956962e-27	-0.106843176447305	0.072	0.042	1.72847170498714e-23
TMEM80	1.22164566230301e-27	-0.2591129380495	0.164	0.11	1.73962342311948e-23
KRT10-AS1	1.2250155581703e-27	-0.143635789154839	0.071	0.042	1.7444221548345e-23
TAMALIN	1.24272328905336e-27	-2.27422754885536	0.011	0.029	1.76963796361199e-23
ZBTB33	1.30316140877158e-27	0.117447910053843	0.047	0.025	1.85570184609073e-23
ALKBH8	1.35139100987891e-27	0.152150952117537	0.041	0.02	1.92438079806756e-23
SEPTIN1	1.35641207261772e-27	-0.255904575573249	0.202	0.138	1.93153079140764e-23
ZNF134	1.37727490434156e-27	-0.107279095217485	0.089	0.055	1.96123946378238e-23
CRYBB2	1.38500747394424e-27	0.919429688601456	0.019	0.006	1.97225064289659e-23
PLEKHM3	1.44396888692432e-27	0.426232885476718	0.031	0.013	2.05621169498023e-23
PEX19	1.9185181733625e-27	-0.280465151787489	0.112	0.071	2.7319698788682e-23
TMF1	1.93941207948195e-27	-0.256533987143766	0.276	0.191	2.7617228011823e-23
DHX34	1.95907555586272e-27	0.246519015673124	0.036	0.017	2.78972359154852e-23
IDUA	1.99786496020103e-27	0.626942828014438	0.024	0.009	2.84495970332626e-23
