p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CHCHD3	6.90993975413674e-09	0.150842859130363	0.316	0.232	9.83975420989072e-05
SCAF8	6.99536642089793e-09	0.638441063411149	0.065	0.037	9.96140178335865e-05
FMR1	7.04304588426386e-09	0.487279589336896	0.067	0.038	0.000100292973391917
DPF1	7.14520818088347e-09	1.69545012846499	0.027	0.011	0.000101747764495781
NRROS	7.21782570062819e-09	0.14024383848721	0.183	0.126	0.000102781837976945
DMKN	7.26385346577205e-09	-2.65054964032993	0.005	0.027	0.000103437273352594
QARS1	7.2950236979301e-09	-0.355231531977365	0.528	0.535	0.000103881137458525
FOXJ3	7.37932931909746e-09	0.567981159308187	0.089	0.055	0.000105081649503948
LMBRD2	7.50524429246777e-09	1.01061589831505	0.033	0.015	0.000106874678724741
MKKS	7.5770193857818e-09	0.280619098144491	0.22	0.16	0.000107896756053533
SV2A	7.58016378805699e-09	-1.24791015101174	0.041	0.078	0.000107941532341932
PLS3	7.72663295974262e-09	-2.10922563572904	0.017	0.045	0.000110027253346735
PPFIA3	7.8612710210346e-09	-4.59369738086794	0.002	0.023	0.000111944499339533
ZNF292	7.90215143049533e-09	0.281491786992702	0.34	0.263	0.000112526636370254
PDS5B	7.99000103570981e-09	0.246493939307734	0.162	0.111	0.000113777614748508
RSPRY1	8.01672687924346e-09	0.416930138573309	0.122	0.081	0.000114158190760427
COMMD4	8.0267300117959e-09	0.176010647828483	0.255	0.184	0.000114300635367974
FOXRED1	8.10466775728371e-09	0.395533246702574	0.078	0.046	0.00011541046886372
RRP1B	8.25782974850943e-09	0.265156448883558	0.18	0.125	0.000117591495618774
GCNT1	8.33744434824137e-09	0.259794011582043	0.113	0.072	0.000118725207518957
GON4L	8.55808639802152e-09	0.338371850208978	0.204	0.147	0.000121867150307826
RCOR3	8.60490177476313e-09	0.473793415854219	0.133	0.089	0.000122533801272627
MTIF2	8.65341586372816e-09	0.239454329809546	0.148	0.1	0.000123224641899489
CDKN1C	8.65424237428344e-09	-2.41997752369871	0.009	0.033	0.000123236411409796
THYN1	8.84985138870109e-09	0.140895696083185	0.409	0.309	0.000126021883775104
TM9SF1	9.0210415377556e-09	0.752025881302433	0.047	0.024	0.00012845963149764
SMAD2	9.03418916484457e-09	0.261071847645799	0.169	0.117	0.000128646853707387
RMI1	9.04861313378812e-09	0.400189611504928	0.047	0.024	0.000128852251025143
UTP3	9.07189146175986e-09	0.224944668740611	0.152	0.103	0.00012918373441546
TCOF1	9.11492909847052e-09	0.171746759437717	0.237	0.171	0.00012979659036222
SUCLG2	9.14589471526255e-09	-1.52515951723312	0.031	0.064	0.000130237540745339
MSL3	9.17023838393198e-09	0.284725001607859	0.13	0.086	0.000130584194587191
PLEKHB1	9.18500079886938e-09	-2.70002787489513	0.006	0.029	0.0001307944113759
BEND7	9.20619391770329e-09	-2.53028318278551	0.005	0.027	0.000131096201388095
UTRN	9.27370551139763e-09	0.282808106254391	0.225	0.164	0.000132057566482302
LRP6	9.42365569567715e-09	-1.92816386534414	0.011	0.038	0.000134192857106443
LAIR1	9.4584215458311e-09	0.18295149240202	0.448	0.35	0.000134687922812635
WDR26	9.52781560378141e-09	0.577282738529829	0.086	0.053	0.000135676094197847
FGD5	9.54566829975382e-09	-4.49478790221448	0.002	0.023	0.000135930316588494
UBA2	9.62151911077663e-09	0.167976834698453	0.331	0.248	0.000137010432137459
NEK8	9.6924046642054e-09	0.803835867538806	0.05	0.026	0.000138019842418285
TBC1D19	9.70697029668604e-09	0.940204994594732	0.035	0.017	0.000138227257024809
ZFP36L1	9.71783995097595e-09	0.462948599078375	0.191	0.138	0.000138382040901898
UBE2Q1	9.77516353067002e-09	0.475384220799944	0.089	0.055	0.000139198328676741
SLC31A1	9.8625171753813e-09	0.89981050787435	0.043	0.021	0.00014044224457743
TAF5L	1.00292232608436e-08	0.774695350044964	0.037	0.017	0.000142816139234413
RWDD1	1.02198514951703e-08	0.186848274694556	0.621	0.517	0.000145530685291225
GABARAPL2	1.04054720146335e-08	-0.173773634083785	0.673	0.677	0.00014817392148838
PLA2G12A	1.04505875164699e-08	0.464920983768173	0.122	0.081	0.000148816366234532
TPST1	1.05104098913029e-08	-2.73144326714357	0.005	0.028	0.000149668236852153
ZNG1A	1.0658900013077e-08	0.323441974972149	0.108	0.069	0.000151782736186216
ATRX	1.07474902660557e-08	0.207208029294446	0.572	0.471	0.000153044261388633
CYP20A1	1.0812099036622e-08	0.372264107070451	0.123	0.081	0.000153964290281498
AIFM1	1.10851684628544e-08	0.337919800583532	0.122	0.08	0.000157852798911047
PEX26	1.10953818638381e-08	0.427002394253699	0.116	0.076	0.000157998237741055
B9D2	1.11318965860339e-08	0.392337974857501	0.093	0.057	0.000158518207385122
RAVER2	1.1168772277928e-08	0.547645484884196	0.054	0.029	0.000159043317237695
PHF5A	1.12318128512526e-08	0.178173984735555	0.344	0.258	0.000159941015001838
LTV1	1.1336286551842e-08	0.226129867127838	0.191	0.134	0.000161428720498229
GPALPP1	1.13976253454348e-08	0.263595637925753	0.146	0.098	0.000162302184918991
CBX6	1.14371535211498e-08	0.180866576831728	0.219	0.156	0.000162865066141173
MCRS1	1.14448594689101e-08	0.293471429809778	0.172	0.12	0.00016297479883728
LINC00649	1.15033879610787e-08	1.46291016419407	0.017	0.006	0.000163808244565761
XBP1	1.15120593389128e-08	-0.254732438248274	0.547	0.58	0.000163931724986119
MAPRE1	1.16828727991126e-08	0.17924788007175	0.304	0.225	0.000166364108659364
NDUFA11	1.1733010449451e-08	0.155212130144777	0.67	0.57	0.000167078068800182
SWAP70	1.18542335494554e-08	-0.706022677410541	0.161	0.208	0.000168804285744245
RABGGTA	1.18549486900183e-08	0.376642691333828	0.092	0.056	0.00016881446934586
TRIM41	1.19046957696468e-08	0.328444737654036	0.087	0.053	0.000169522867759771
AP2A2	1.19445573641918e-08	0.57386759291463	0.098	0.063	0.000170090496866092
BANF1	1.19536723865013e-08	-0.363101714308921	0.51	0.525	0.000170220294783779
HECTD3	1.21155818863688e-08	0.926221361899353	0.035	0.016	0.000172525886061892
AADAT	1.21288297825223e-08	0.591378194597387	0.034	0.016	0.000172714536103118
CABLES1	1.21362328552984e-08	-2.20639039948824	0.009	0.034	0.000172819955859449
FAM76B	1.23995173016086e-08	0.496465040614446	0.092	0.057	0.000176569126374906
LASP1NB	1.24033422203315e-08	1.09609654438123	0.029	0.013	0.00017662359321752
HERC2	1.24257539905457e-08	0.281607884458906	0.185	0.131	0.000176942736825371
KATNAL1	1.2434865026538e-08	0.599552773508791	0.054	0.029	0.000177072477977901
TOR1AIP2	1.26021976178352e-08	0.270413486805142	0.187	0.133	0.000179455294077973
MED20	1.26163686582531e-08	0.537140502438457	0.046	0.023	0.000179657089693524
GAS6-AS1	1.2665037130445e-08	-1.56361736095919	0.035	0.069	0.000180350128737537
KCNMB3	1.27202299132475e-08	1.07300034793458	0.02	0.007	0.000181136073964645
SLC1A5	1.30986281623847e-08	0.289035281719931	0.065	0.037	0.000186524465032358
KICS2	1.31593990511647e-08	-1.76353704195045	0.024	0.055	0.000187389842488586
ARID2	1.31902740560778e-08	0.245274932796623	0.15	0.102	0.000187829502558548
LBH	1.32559933234346e-08	0.681615109872769	0.055	0.03	0.000188765344925709
CEP43	1.34509212457924e-08	0.489317717175725	0.07	0.04	0.000191541118540084
ACTMAP	1.36146579160994e-08	0.73046083131849	0.041	0.02	0.000193872728725255
RAB11FIP2	1.3651622710989e-08	0.525935349656342	0.076	0.045	0.000194399107404483
ARHGAP35	1.36612559839388e-08	0.440198192534292	0.065	0.037	0.000194536285211288
INPP5F	1.38167517811247e-08	0.994596332976008	0.037	0.018	0.000196750545363215
CANX	1.4121851474802e-08	0.192898092599638	0.5	0.402	0.000201095165001181
TRAPPC14	1.42381983522575e-08	1.15476514678245	0.021	0.008	0.000202751944536147
STK32B	1.43026847827319e-08	0.960276835979331	0.034	0.016	0.000203670231306102
CLUH	1.43511874220133e-08	0.72800934035055	0.038	0.018	0.000204360908889469
MFSD5	1.46729003671108e-08	0.485760034129077	0.048	0.025	0.000208942101227658
WSB1	1.4740577804377e-08	-0.318143862708777	0.427	0.456	0.000209905827934329
NIPA1	1.49360512127112e-08	1.14948176222807	0.03	0.013	0.000212689369269008
ZKSCAN4	1.49369364141315e-08	0.509152788061352	0.05	0.027	0.000212701974537233
EIF5AL1	1.50969524567013e-08	0.562233892231245	0.054	0.029	0.000214980602983427
ISCA1	1.52099347500423e-08	-0.630123750046305	0.217	0.26	0.000216589470840603
TLN1	1.52621156384378e-08	0.240301829278822	0.359	0.28	0.000217332526691354
BAX	1.53307143397982e-08	0.194274403753909	0.465	0.368	0.000218309372198727
ZNF275	1.53939313795704e-08	0.576249356186783	0.055	0.03	0.000219209582845082
B3GAT2	1.55265607482111e-08	0.534550221563525	0.07	0.041	0.000221098225054527
SLC1A4	1.56749790326251e-08	0.545299222977651	0.059	0.033	0.000223211701424582
RRAS	1.58408465057533e-08	-2.24561525364991	0.009	0.033	0.000225573654241926
CACNA2D4	1.58465712330337e-08	0.555283873060684	0.031	0.014	0.0002256551743584
TTC21B	1.60813056836382e-08	0.510057014322794	0.067	0.039	0.000228997792935007
UNC13D	1.61952977017415e-08	-0.758500690513685	0.132	0.179	0.000230621039272799
ZNF320	1.6324628908913e-08	1.00349141270274	0.028	0.012	0.000232462715662921
PPHLN1	1.65354476482281e-08	0.253495036440646	0.487	0.394	0.000235464774510768
GAK	1.65871599244972e-08	0.406182631430546	0.085	0.052	0.00023620115732484
USP8	1.66550138677129e-08	0.337053173845341	0.23	0.169	0.000237167397476232
LINC01003	1.67973849578595e-08	0.675843003036631	0.097	0.062	0.000239194761799919
YWHAE	1.6923288502148e-08	0.172592985642795	0.705	0.64	0.000240987628270587
ASCC3	1.69789056407241e-08	0.388655936218712	0.111	0.072	0.000241779616323912
FOCAD	1.70830604158247e-08	0.702009415082015	0.041	0.02	0.000243262780321343
SRSF6	1.75492077136432e-08	0.14162466862029	0.463	0.362	0.000249900717842279
PLAUR	1.75782320518275e-08	0.294225928764118	0.102	0.065	0.000250314024418024
ANP32B	1.76833770747198e-08	-0.128291946446947	0.891	0.921	0.00025181128954401
HS3ST3B1	1.79676907660782e-08	0.769830316746579	0.024	0.01	0.000255859916508953
SSPN	1.82837823103347e-08	-2.27471115443779	0.019	0.047	0.000260361060099166
BTAF1	1.83529614574563e-08	0.588329833287872	0.065	0.037	0.000261346171154178
DIS3L	1.85445888776576e-08	0.326828756253171	0.097	0.061	0.000264074945617845
MAU2	1.86530464673229e-08	0.516796550953007	0.077	0.046	0.000265619381694678
YES1	1.86690638496305e-08	-1.50992671397006	0.023	0.054	0.000265847469218738
U2AF2	1.87533788369061e-08	0.155689630387729	0.2	0.141	0.000267048114637543
CSE1L	1.89719773565147e-08	0.230208453262237	0.113	0.072	0.00027016095755677
TNFSF4	1.89844130254788e-08	0.22134542053511	0.133	0.088	0.000270338041482818
TMC6	1.91368089087822e-08	0.285860545390286	0.165	0.114	0.000272508158861059
GEMIN4	1.94083332468903e-08	0.413623618014742	0.055	0.03	0.000276374665435718
MAPK3	1.94249757634188e-08	0.452803505788737	0.125	0.084	0.000276611654871084
ARRB1	1.9490865032091e-08	-1.04888355608373	0.073	0.114	0.000277549918056977
TMBIM1	1.94913932723629e-08	-1.05849656609509	0.062	0.101	0.000277557440198448
ETV3	1.95749161615816e-08	-1.2503991171522	0.041	0.077	0.000278746806140923
UBP1	1.967199142269e-08	0.341725384383145	0.101	0.064	0.000280129157859106
ULK3	1.97723811828196e-08	-1.09326627239125	0.081	0.122	0.000281558708043351
MBP	1.98984441677531e-08	0.276738095535032	0.281	0.213	0.000283353844948805
SLC36A4	1.99309855928447e-08	0.469615488758376	0.092	0.058	0.000283817234842109
FAR1	2.02451183413891e-08	0.497807760740074	0.066	0.038	0.000288290485181381
GLE1	2.03651611727217e-08	0.282625830320627	0.084	0.051	0.000289999895099557
ANAPC16	2.07434224033097e-08	0.191449533311591	0.744	0.64	0.00029538633502313
KBTBD11	2.07585576951193e-08	1.03453668210916	0.019	0.007	0.000295601861578499
POLR3A	2.10918924885978e-08	0.632482751824708	0.062	0.035	0.000300348549037633
PKIA	2.12353993467357e-08	0.889110341652017	0.035	0.016	0.000302392086697516
SLC9B1	2.15451420109128e-08	1.54476348792553	0.014	0.004	0.000306802822235398
HNRNPK	2.16916005249221e-08	0.136823638673934	0.846	0.811	0.000308888391474891
KDM3B	2.19343446913825e-08	0.521902178623131	0.088	0.055	0.000312345068405286
FBXW2	2.2003101815643e-08	0.31800713815606	0.11	0.071	0.000313324169854756
FAM91A1	2.20147114852087e-08	0.400443161952107	0.091	0.057	0.000313489491549372
GOLGA8N	2.24490935820137e-08	1.00691938238937	0.022	0.009	0.000319675092607875
FAM43A	2.25108037745469e-08	-2.17305566069038	0.009	0.032	0.000320553845749548
DAPK1	2.27175742311734e-08	-0.674413410463426	0.134	0.181	0.000323498257051909
SLC35A2	2.29642357084656e-08	0.429250365978757	0.069	0.04	0.00032701071648855
MTOR	2.3195796969887e-08	0.514381591201564	0.051	0.027	0.000330308148851191
DCTN5	2.34108309672423e-08	0.283904272078138	0.109	0.071	0.00033337023297353
EHMT2	2.34502810834465e-08	0.243857651915874	0.186	0.131	0.000333932002628278
TMT1A	2.34591255015297e-08	0.409874734296146	0.192	0.139	0.000334057947141783
LRPPRC	2.35270984874838e-08	0.194066520671364	0.174	0.122	0.000335025882461769
SH3GL3	2.37067519818852e-08	-6.95132543575613	0	0.018	0.000337584148222046
RCSD1	2.42526577479215e-08	0.266652756235274	0.458	0.372	0.000345357846330403
PPP2R1A	2.47040601226115e-08	0.122820566565924	0.446	0.341	0.000351785816145987
FAM217B	2.51009312137988e-08	0.298258289947551	0.142	0.097	0.000357437260484495
NFE2L1	2.51324192793522e-08	0.561905422928255	0.072	0.043	0.000357885650537976
MPP7	2.51879060230622e-08	0.993743612664165	0.03	0.013	0.000358675781768406
SYT1	2.52649696260003e-08	-2.72271905740865	0.006	0.028	0.000359773167474244
RCAN1	2.56342165889473e-08	0.74704025528379	0.021	0.008	0.000365031244226609
TP53INP1	2.61881856520538e-08	0.762066500782506	0.059	0.033	0.000372919763685247
ITPKB	2.68706732551562e-08	0.624957003360413	0.068	0.04	0.000382638387153424
ZNF100	2.69291449207378e-08	0.500603353436546	0.08	0.048	0.000383471023671306
HADHA	2.71734539103745e-08	-0.301356342234239	0.61	0.607	0.000386949983683732
TADA1	2.7209772779557e-08	0.554554399432261	0.052	0.028	0.000387467164380891
RNF10	2.74243735360736e-08	0.363721053230215	0.201	0.147	0.000390523079153687
AP5B1	2.77375071458287e-08	1.36709212068502	0.019	0.007	0.000394982101756601
DPH5	2.84059119254376e-08	-0.633584561145252	0.223	0.262	0.000404500185818232
DIAPH2	2.88532213404297e-08	0.393804377084574	0.119	0.079	0.000410869871887718
ST3GAL6	3.06569231529455e-08	0.37652241698733	0.055	0.03	0.000436554585697944
LINGO3	3.0835596193505e-08	1.52529380082501	0.013	0.004	0.00043909888979551
PRKG1	3.10570046830365e-08	-1.51344051957956	0.014	0.04	0.000442251746686439
JAM2	3.11513193806092e-08	0.242986933903072	0.092	0.057	0.000443594787979875
TMEM70	3.12346939888265e-08	0.13468133563229	0.268	0.197	0.000444782042400889
CHUK	3.13295415887549e-08	0.677410177383778	0.043	0.022	0.000446132672223869
SLC9A7	3.16529600756139e-08	0.413360647636357	0.102	0.066	0.000450738151476741
PREP	3.16732443274885e-08	0.590096989090051	0.063	0.036	0.000451026999223437
SKA1	3.17348986890675e-08	1.36568187217286	0.01	0.002	0.000451904957332322
CIAPIN1	3.26553912163732e-08	0.186561399958984	0.168	0.116	0.000465012770921155
RAB27A	3.29005154429728e-08	0.322523396654632	0.129	0.087	0.000468503339907933
CACYBP	3.30222054883808e-08	0.150126448536708	0.493	0.391	0.000470236206154543
NIF3L1	3.30823792484896e-08	0.35200870691845	0.065	0.037	0.000471093080498492
FANCE	3.35670873591319e-08	0.978269275909575	0.018	0.006	0.000477995323994038
SGIP1	3.42790619810461e-08	-2.20495692756229	0.01	0.034	0.000488133842610097
SH3BP4	3.42919045059571e-08	0.795712392088885	0.037	0.018	0.000488316720164829
EBP	3.49293023073142e-08	0.138694533753853	0.319	0.238	0.000497393264856155
BLOC1S2	3.50820342726893e-08	0.163357637237956	0.296	0.22	0.000499568168043096
UBE3C	3.54096261053892e-08	0.544227493238186	0.072	0.043	0.000504233075740742
JMJD1C	3.55900910820199e-08	0.257106495857603	0.328	0.254	0.000506802897007964
IPO11	3.56398375188269e-08	-0.912620336554279	0.083	0.124	0.000507511286268096
NSFL1C	3.56675329797971e-08	-0.643178711126033	0.24	0.277	0.000507905669632311
MIOS	3.57218126440828e-08	0.485322162987021	0.068	0.04	0.000508678612051739
CASP7	3.59906558438416e-08	0.342784746548976	0.088	0.054	0.000512506939216304
CD72	3.60219371939003e-08	1.00234629483092	0.029	0.013	0.00051295238564114
SIGLEC5	3.61709475927462e-08	1.374291980394	0.013	0.004	0.000515074293720705
CRKL	3.62746465188228e-08	0.458171034561596	0.08	0.049	0.000516550966428037
TRAIP	3.62839592733234e-08	0.946967198912008	0.017	0.006	0.000516683580052126
BOLA3-DT	3.64577269628922e-08	-2.72861639035203	0.005	0.026	0.000519158031951585
UBE2N	3.65546385879655e-08	0.190301985037591	0.462	0.365	0.000520538053492629
CRLS1	3.65911079123416e-08	0.360812326596986	0.132	0.09	0.000521057376671745
ELK4	3.69234407115915e-08	0.289134952109104	0.108	0.07	0.000525789795733062
PGAM5	3.70747399799288e-08	0.806532613830584	0.03	0.013	0.000527944297314187
TMEM191C	3.71842229851061e-08	1.17379111749083	0.021	0.008	0.00052950333530791
UCK2	3.73206044445775e-08	0.350192325403954	0.081	0.049	0.000531445407290784
DEGS1	3.75039963549773e-08	0.236532591661066	0.164	0.114	0.000534056908094876
SACM1L	3.75705841252579e-08	0.451982078871841	0.098	0.063	0.000535005117943672
DCTN1	3.8320395437857e-08	0.45879814165305	0.092	0.058	0.000545682431035084
KCNJ3	3.86686165513749e-08	0.646722153086747	0.043	0.022	0.000550641099691578
RAB11B-AS1	3.87237793900061e-08	0.488690847020868	0.065	0.038	0.000551426618513687
MIB1	3.90691117104741e-08	0.514076867646584	0.086	0.054	0.000556344150757151
PWP1	3.9296792935037e-08	0.201576384987213	0.286	0.214	0.000559586331394926
SLC8A3	3.94120162504308e-08	-1.93594229881258	0.01	0.034	0.000561227111406135
SPATA20	4.04606926696671e-08	-1.24795910889572	0.061	0.097	0.00057616026361606
RANBP2	4.05999067035919e-08	0.279578675622053	0.182	0.13	0.000578142671459149
EPHB4	4.08825032384596e-08	0.701986443975306	0.023	0.009	0.000582166846115665
ATXN7L3	4.11040281713622e-08	0.802103085875967	0.033	0.015	0.000585321361160198
IL4I1	4.19434817261422e-08	1.87085165077317	0.011	0.003	0.000597275179780265
CSPP1	4.20456535837818e-08	0.475018027733866	0.108	0.071	0.000598730107033053
MTM1	4.21457385957296e-08	0.543954791388713	0.052	0.028	0.000600155317603189
PLB1	4.23993536027713e-08	-6.85327975591626	0	0.017	0.000603766795303463
YME1L1	4.27499060287265e-08	0.201553331372389	0.286	0.217	0.000608758661849066
FRA10AC1	4.27898494067926e-08	-0.702892075651391	0.157	0.203	0.000609327455552727
KIFC3	4.41437963047319e-08	-2.70398226354837	0.003	0.023	0.000628607659379382
MAP4K2	4.41636194331226e-08	-0.937686620731315	0.098	0.139	0.000628889940727666
CCNC	4.45205691513414e-08	0.142214301341161	0.265	0.196	0.000633972904715101
TPD52	4.51205506546873e-08	-0.942972425866737	0.131	0.17	0.000642516641322747
PRR5L	4.5489702144516e-08	0.8164684486165	0.032	0.015	0.000647773358537908
UIMC1	4.61020118419308e-08	0.312502063118328	0.121	0.081	0.000656492648629094
HLCS	4.66412461763513e-08	0.813160401290224	0.033	0.016	0.000664171345551243
RNF144B	4.66839408066374e-08	-1.67596775330321	0.021	0.05	0.000664779317086516
MARCHF6	4.68751087695457e-08	0.220552248198925	0.309	0.235	0.000667501548878331
GOLGA6L9	4.71698562223324e-08	1.59309955550653	0.01	0.003	0.000671698752606014
SMARCD3	4.72000412332791e-08	-2.2260932895403	0.01	0.034	0.000672128587161895
BRF1	4.73571441806726e-08	0.665484828308455	0.066	0.039	0.000674365733132778
RAC3	4.77847918295722e-08	-1.67552956379777	0.024	0.053	0.000680455435653108
TBC1D10C	4.7943295960893e-08	0.191839224291272	0.293	0.22	0.000682712534483117
SOX12	4.80060009658456e-08	0.516303107574968	0.058	0.033	0.000683605453753642
SNX21	4.84616902493725e-08	-3.5799353828265	0.003	0.022	0.000690094469151064
MRPL20	4.88829583219225e-08	0.160580031509876	0.516	0.413	0.000696093326504177
ING5	4.92291549922345e-08	0.256601505062766	0.112	0.073	0.000701023167089419
ZZEF1	4.93447953176394e-08	0.551367588813096	0.057	0.032	0.000702669885323185
CXorf38	4.99716807577515e-08	0.420137951846991	0.088	0.055	0.000711596733990382
GRK4	5.01775490698523e-08	0.550517782472936	0.054	0.03	0.000714528298754696
ITM2B	5.02516669655065e-08	-0.191008588660097	0.711	0.732	0.000715583737588812
MAEA	5.18808017575464e-08	0.184705108884545	0.153	0.105	0.00073878261702746
SLC20A2	5.21096999054489e-08	0.757495475198103	0.053	0.029	0.000742042126653592
CCNDBP1	5.22083900311178e-08	-0.371110920110386	0.392	0.417	0.000743447474043118
HSD17B12	5.34301282378318e-08	-0.60711105827045	0.259	0.294	0.000760845026106725
JDP2	5.35135639179757e-08	0.96550230197599	0.017	0.006	0.000762033150191974
HDAC4	5.35677880266832e-08	0.911609936002701	0.029	0.013	0.000762805301499969
CCDC15	5.35917669268329e-08	0.729697775004687	0.041	0.021	0.000763146761038101
NDC80	5.51322200120577e-08	0.840425461229816	0.029	0.013	0.000785082812971702
STAT2	5.58982318544191e-08	0.399472386319438	0.081	0.05	0.000795990821606928
YIF1A	5.66399715272935e-08	0.106211771511197	0.258	0.188	0.00080655319454866
CREB3L4	5.69098604557476e-08	-0.834924344577983	0.136	0.177	0.000810396412889846
KLHL8	5.70989494798774e-08	0.613753096920133	0.064	0.037	0.000813089040593454
RAF1	5.75741224827158e-08	0.214509400815771	0.18	0.127	0.000819855504153873
GOLGA8A	5.75904519522699e-08	0.588647945534548	0.069	0.041	0.000820088035800323
DPEP3	5.75946285881595e-08	-1.83087151479324	0.01	0.033	0.000820147511095391
RAB6A	5.89390110638249e-08	0.278807727909682	0.166	0.117	0.000839291517548867
STAM2	5.92360244623543e-08	0.752129468275889	0.045	0.024	0.000843520988343925
PIK3C3	5.96990275594787e-08	0.420775865886373	0.117	0.078	0.000850114152446977
JPX	5.97126097912244e-08	0.213858951991286	0.28	0.211	0.000850307563427036
ATG7	6.01676293929772e-08	0.594651682153355	0.041	0.021	0.000856787042555996
TNPO3	6.10699140186884e-08	0.241841297106585	0.124	0.083	0.000869635575626123
GBA2	6.12626953417778e-08	0.778965780308515	0.043	0.023	0.000872380781666915
FOXO3	6.14972661725468e-08	-0.703609073726337	0.144	0.189	0.000875721070297067
SLC25A46	6.18324820571934e-08	0.16954105143744	0.135	0.091	0.000880494544494434
GLYATL2	6.22386143963542e-08	0.640733390777628	0.026	0.011	0.000886277869004083
UBA3	6.25417470903048e-08	0.227724708034211	0.185	0.132	0.00089059447856594
SMIM7	6.25565839498767e-08	0.191159298642057	0.34	0.26	0.000890805755446244
BBX	6.35184147897761e-08	0.16684825335	0.466	0.365	0.000904502226606411
NFYB	6.37470236317778e-08	0.144569151284959	0.128	0.085	0.000907757616516516
PLAG1	6.3833606636781e-08	-1.45039468953154	0.022	0.05	0.000908990558507761
FTSJ3	6.48391769336089e-08	0.263414583316835	0.112	0.073	0.000923309879534591
PSMC3	6.49349039911519e-08	0.15059011760201	0.38	0.295	0.000924673032834003
TCF7	6.50557127409073e-08	0.620057855535734	0.13	0.091	0.00092639334943052
TATDN1	6.53889647418317e-08	-0.461120708233059	0.349	0.379	0.000931138857923683
CBLB	6.54864018344755e-08	0.562260991240962	0.062	0.036	0.000932526362122932
DCAKD	6.58323245144414e-08	0.363042641622866	0.084	0.052	0.000937452301085646
ZNF875	6.58823081052621e-08	0.477986165783535	0.058	0.033	0.000938164067418932
DDOST	6.59548026780977e-08	0.158542655344857	0.483	0.388	0.000939196390136111
IQCH-AS1	6.61691950673252e-08	0.46701120343056	0.053	0.029	0.00094224933775871
MACROH2A1	6.71536266772379e-08	-0.104991006459987	0.902	0.924	0.000956267643883867
PARP10	6.71609526112496e-08	0.248918834735777	0.113	0.074	0.000956371965184194
NFX1	6.73435701382651e-08	0.379517917661946	0.11	0.073	0.000958972438768896
COPG2	6.74673583733693e-08	0.335531993072361	0.089	0.056	0.000960735183236778
PDGFD	6.78221714716565e-08	-2.18646676096038	0.011	0.035	0.000965787721756388
TAPBPL	6.79543613724644e-08	0.208377504671223	0.162	0.113	0.000967670105943893
STAC	6.88770491435088e-08	-2.60900234088339	0.003	0.023	0.000980809179803565
NUP107	6.94548810101784e-08	0.187258520269271	0.221	0.161	0.00098903750558494
PSMB7	7.05672662578129e-08	0.159805798561021	0.668	0.579	0.00100487787151126
EXOC5	7.08538296113367e-08	0.440708102135944	0.085	0.053	0.00100895853366543
FAM199X	7.10932899405054e-08	0.968840865622485	0.037	0.018	0.0010123684487528
KPNA6	7.13043979698074e-08	0.277665009181451	0.154	0.108	0.00101537462709006
CPVL	7.13970946289528e-08	-1.4321026814454	0.036	0.068	0.00101669462751629
CEP76	7.2393746974018e-08	0.587744773094398	0.038	0.019	0.00103088695691002
DNAJC3	7.25766244718118e-08	0.177965517545782	0.216	0.156	0.0010334911324786
DIRAS3	7.2944832692401e-08	-7.08314150779242	0	0.016	0.00103873441753979
EIF4E2	7.36502976806084e-08	0.165408223101504	0.239	0.174	0.00104878023897186
CDH2	7.39372881969639e-08	0.469810769066008	0.05	0.027	0.00105286698392477
FBXW4	7.42219848027799e-08	0.51746041801018	0.06	0.035	0.00105692106359159
USP36	7.43908750868519e-08	0.466419903895512	0.097	0.063	0.00105932606123677
DEPDC1	7.4619467976386e-08	1.27858869597491	0.012	0.003	0.00106258122398374
MT1F	7.50362792212466e-08	-1.46790243863858	0.024	0.053	0.00106851661611055
DNAJC4	7.58315538843946e-08	-0.371836644751113	0.443	0.461	0.00107984132731378
UBTD2	7.64694677201634e-08	0.753726613062605	0.034	0.016	0.00108892522033513
RAB21	7.70803041142756e-08	0.361920648377476	0.113	0.075	0.00109762353058728
LTBP3	7.7283639301124e-08	0.523094753616344	0.108	0.072	0.00110051902364801
OPA1	7.74558971562607e-08	0.419565981674739	0.102	0.067	0.00110297197550515
CNOT7	7.74974933263358e-08	0.173852254129615	0.459	0.364	0.00110356430496702
PRDM16-DT	7.88235767493776e-08	-6.68450692906545	0	0.016	0.00112244773291114
ENO2	7.90732674285426e-08	-1.36663277672184	0.03	0.061	0.00112600332818245
TRIM56	7.90813657012236e-08	0.186050852506744	0.276	0.207	0.00112611864758542
CHEK2	7.91029016640253e-08	0.218615894146426	0.063	0.036	0.00112642531969572
XKR8	7.94187392076514e-08	0.565783762727438	0.038	0.019	0.00113092284631696
LIG3	8.11829416364659e-08	0.460839226441338	0.06	0.034	0.00115604508890328
RBPJ	8.25552734195174e-08	-0.564788654437852	0.259	0.294	0.00117558709349393
MZT2A	8.30434103293342e-08	0.197299184479476	0.538	0.45	0.00118253816308972
SLC16A1-AS1	8.32572325765578e-08	0.29812325679794	0.067	0.039	0.00118558299189018
KCTD3	8.39664462468453e-08	0.560705741611743	0.054	0.03	0.00119568219455508
GTF3C2	8.42813856753968e-08	0.320592047930741	0.097	0.062	0.00120016693201765
